draw_date,numbers,draw_time
2014-04-05,321,evening
2014-04-06,227,midday
2014-04-06,425,evening
2014-04-07,648,midday
2014-04-07,883,evening
2014-04-08,601,evening
2014-04-08,601,midday
2014-04-08,064,midday
2014-04-08,182,evening
2014-04-09,528,evening
2014-04-09,196,midday
2014-04-10,768,evening
2014-04-10,590,midday
2014-04-11,008,evening
2014-04-11,716,midday
2014-04-12,601,midday
2014-04-12,601,evening
2014-04-13,479,midday
2014-04-13,866,evening
2014-04-14,317,midday
2014-04-14,287,evening
2014-04-15,630,midday
2014-04-15,368,evening
2014-04-16,759,evening
2014-04-16,207,midday
2014-04-17,702,midday
2014-04-17,298,evening
2014-04-18,969,evening
2014-04-18,476,midday
2014-04-19,441,evening
2014-04-19,722,midday
2014-04-20,040,midday
2014-04-20,579,evening
2014-04-21,688,midday
2014-04-21,244,evening
2014-04-22,712,midday
2014-04-22,773,evening
2014-04-23,618,midday
2014-04-23,036,evening
2014-04-24,345,midday
2014-04-24,184,evening
2014-04-25,930,midday
2014-04-25,513,evening
2014-04-26,367,midday
2014-04-26,173,evening
2014-04-27,458,midday
2014-04-27,979,evening
2014-04-28,419,midday
2014-04-28,565,evening
2014-04-29,141,midday
2014-04-29,547,evening
2014-04-30,028,evening
2014-04-30,070,midday
2014-04-30,900,evening
2014-04-30,636,midday
2014-05-01,877,midday
2014-05-01,206,evening
2014-05-02,963,evening
2014-05-02,218,midday
2014-05-03,150,evening
2014-05-03,129,midday
2014-05-04,745,midday
2014-05-04,676,midday
2014-05-04,919,evening
2014-05-04,233,evening
2014-05-05,496,evening
2014-05-05,870,midday
2014-05-06,491,midday
2014-05-06,343,evening
2014-05-07,078,midday
2014-05-07,293,evening
2014-05-08,439,midday
2014-05-08,338,evening
2014-05-09,705,midday
2014-05-09,004,evening
2014-05-10,919,evening
2014-05-10,676,midday
2014-05-11,993,midday
2014-05-11,015,evening
2014-05-12,896,midday
2014-05-12,086,evening
2014-05-13,597,evening
2014-05-13,541,evening
2014-05-13,465,midday
2014-05-13,784,midday
2014-05-14,013,midday
2014-05-14,465,evening
2014-05-15,086,evening
2014-05-15,597,midday
2014-05-15,296,evening
2014-05-15,896,midday
2014-05-16,354,evening
2014-05-16,033,midday
2014-05-17,485,midday
2014-05-17,677,evening
2014-05-18,408,midday
2014-05-18,103,evening
2014-05-19,147,evening
2014-05-19,321,midday
2014-05-20,395,midday
2014-05-20,168,evening
2014-05-21,175,midday
2014-05-21,428,evening
2014-05-22,915,evening
2014-05-22,599,midday
2014-05-23,397,midday
2014-05-23,648,evening
2014-05-24,958,evening
2014-05-24,925,midday
2014-05-25,387,evening
2014-05-25,194,midday
2014-05-26,835,evening
2014-05-26,731,midday
2014-05-27,943,evening
2014-05-27,963,midday
2014-05-27,877,midday
2014-05-27,206,evening
2014-05-28,206,evening
2014-05-28,877,midday
2014-05-28,576,midday
2014-05-28,822,evening
2014-05-29,206,evening
2014-05-29,877,midday
2014-05-29,957,midday
2014-05-29,186,evening
2014-05-30,068,midday
2014-05-30,592,evening
2014-05-30,877,midday
2014-05-30,206,evening
2014-05-31,883,midday
2014-05-31,330,evening
2014-06-01,479,midday
2014-06-01,469,evening
2014-06-02,525,midday
2014-06-02,078,evening
2014-06-03,545,midday
2014-06-03,866,evening
2014-06-04,970,midday
2014-06-04,522,evening
2014-06-05,301,midday
2014-06-05,071,evening
2014-06-05,976,midday
2014-06-06,528,evening
2014-06-06,549,midday
2014-06-07,871,evening
2014-06-07,171,midday
2014-06-07,949,midday
2014-06-07,157,evening
2014-06-08,040,evening
2014-06-08,220,midday
2014-06-09,908,midday
2014-06-09,394,evening
2014-06-10,759,midday
2014-06-10,802,evening
2014-06-11,301,midday
2014-06-11,737,evening
2014-06-12,177,midday
2014-06-12,146,evening
2014-06-13,735,midday
2014-06-13,236,evening
2014-06-14,007,midday
2014-06-14,171,evening
2014-06-15,871,midday
2014-06-15,029,evening
2014-06-16,300,evening
2014-06-16,723,midday
2014-06-17,835,midday
2014-06-17,084,evening
2014-06-18,883,midday
2014-06-18,536,evening
2014-06-19,829,midday
2014-06-19,773,evening
2014-06-19,069,evening
2014-06-19,189,midday
2014-06-20,464,midday
2014-06-20,941,evening
2014-06-21,843,midday
2014-06-21,067,evening
2014-06-22,218,evening
2014-06-22,143,midday
2014-06-23,223,midday
2014-06-23,657,evening
2014-06-24,463,midday
2014-06-24,829,evening
2014-06-25,597,midday
2014-06-25,019,evening
2014-06-26,189,midday
2014-06-26,069,evening
2014-06-27,981,midday
2014-06-27,332,evening
2014-06-28,640,midday
2014-06-28,872,evening
2014-06-29,723,midday
2014-06-29,300,evening
2014-06-29,585,midday
2014-06-29,747,evening
2014-06-30,723,evening
2014-06-30,231,midday
2014-07-01,976,midday
2014-07-01,050,evening
2014-07-02,681,midday
2014-07-02,737,evening
2014-07-03,717,midday
2014-07-03,217,evening
2014-07-04,440,midday
2014-07-04,088,evening
2014-07-05,474,evening
2014-07-05,509,midday
2014-07-06,918,evening
2014-07-06,916,midday
2014-07-07,566,evening
2014-07-07,487,midday
2014-07-08,469,midday
2014-07-08,725,evening
2014-07-09,435,midday
2014-07-09,147,evening
2014-07-10,595,midday
2014-07-10,979,evening
2014-07-11,318,evening
2014-07-11,044,midday
2014-07-12,301,midday
2014-07-12,644,evening
2014-07-13,641,evening
2014-07-13,194,midday
2014-07-14,850,evening
2014-07-14,076,midday
2014-07-15,188,midday
2014-07-15,439,evening
2014-07-16,950,evening
2014-07-16,757,midday
2014-07-17,529,midday
2014-07-17,085,evening
2014-07-18,385,midday
2014-07-18,117,evening
2014-07-19,338,midday
2014-07-19,423,evening
2014-07-20,712,midday
2014-07-20,492,evening
2014-07-21,482,midday
2014-07-21,178,evening
2014-07-22,811,midday
2014-07-22,862,evening
2014-07-23,252,midday
2014-07-23,810,evening
2014-07-24,113,midday
2014-07-24,572,evening
2014-07-24,424,evening
2014-07-24,865,midday
2014-07-25,113,evening
2014-07-25,024,midday
2014-07-26,572,midday
2014-07-26,223,evening
2014-07-27,067,midday
2014-07-27,772,evening
2014-07-28,312,midday
2014-07-28,752,evening
2014-07-29,976,midday
2014-07-29,050,evening
2014-07-29,140,midday
2014-07-29,743,evening
2014-07-30,906,midday
2014-07-30,629,evening
2014-07-30,976,midday
2014-07-30,050,evening
2014-07-31,090,midday
2014-07-31,428,evening
2014-08-01,847,evening
2014-08-01,276,midday
2014-08-02,429,evening
2014-08-02,042,midday
2014-08-03,679,midday
2014-08-03,320,evening
2014-08-04,633,evening
2014-08-04,944,midday
2014-08-04,400,evening
2014-08-04,579,midday
2014-08-05,813,midday
2014-08-05,328,midday
2014-08-05,951,evening
2014-08-06,347,midday
2014-08-06,336,evening
2014-08-06,115,evening
2014-08-06,328,midday
2014-08-07,301,evening
2014-08-07,502,midday
2014-08-08,714,midday
2014-08-08,215,evening
2014-08-09,281,evening
2014-08-09,858,midday
2014-08-10,609,midday
2014-08-10,609,evening
2014-08-11,868,midday
2014-08-11,115,evening
2014-08-12,913,midday
2014-08-12,080,evening
2014-08-13,094,midday
2014-08-13,868,evening
2014-08-13,251,midday
2014-08-13,036,evening
2014-08-14,921,evening
2014-08-14,368,midday
2014-08-15,944,evening
2014-08-15,004,midday
2014-08-16,400,midday
2014-08-16,757,evening
2014-08-17,342,evening
2014-08-17,306,midday
2014-08-18,013,evening
2014-08-18,981,midday
2014-08-19,868,evening
2014-08-19,094,midday
2014-08-20,613,evening
2014-08-20,671,midday
2014-08-21,580,evening
2014-08-21,841,midday
2014-08-22,309,midday
2014-08-22,966,evening
2014-08-23,763,evening
2014-08-23,298,midday
2014-08-24,158,evening
2014-08-24,979,midday
2014-08-25,430,evening
2014-08-25,841,midday
2014-08-26,096,midday
2014-08-26,425,evening
2014-08-27,662,evening
2014-08-27,042,midday
2014-08-27,847,evening
2014-08-27,276,midday
2014-08-28,847,evening
2014-08-28,354,midday
2014-08-28,826,evening
2014-08-28,276,midday
2014-08-29,847,evening
2014-08-29,276,midday
2014-08-29,583,midday
2014-08-29,175,evening
2014-08-30,276,midday
2014-08-30,036,evening
2014-08-30,348,midday
2014-08-30,847,evening
2014-08-31,276,midday
2014-08-31,830,midday
2014-08-31,183,evening
2014-08-31,847,evening
2014-09-01,328,midday
2014-09-01,115,evening
2014-09-02,585,midday
2014-09-02,736,evening
2014-09-03,808,midday
2014-09-03,174,evening
2014-09-04,771,evening
2014-09-04,542,midday
2014-09-05,308,midday
2014-09-05,482,evening
2014-09-06,738,midday
2014-09-06,846,evening
2014-09-07,842,midday
2014-09-07,527,evening
2014-09-08,993,midday
2014-09-08,079,evening
2014-09-09,175,evening
2014-09-09,254,midday
2014-09-10,132,evening
2014-09-10,275,midday
2014-09-11,610,midday
2014-09-11,831,evening
2014-09-12,813,midday
2014-09-12,022,evening
2014-09-13,877,evening
2014-09-13,929,midday
2014-09-14,100,evening
2014-09-14,063,midday
2014-09-15,802,midday
2014-09-15,291,evening
2014-09-16,115,midday
2014-09-16,605,evening
2014-09-17,356,evening
2014-09-17,562,midday
2014-09-18,292,evening
2014-09-18,532,midday
2014-09-19,509,evening
2014-09-19,291,midday
2014-09-20,930,midday
2014-09-20,249,evening
2014-09-21,910,midday
2014-09-21,194,evening
2014-09-22,929,midday
2014-09-22,967,midday
2014-09-22,784,evening
2014-09-22,877,evening
2014-09-23,311,evening
2014-09-23,183,midday
2014-09-24,530,midday
2014-09-24,056,evening
2014-09-25,042,midday
2014-09-25,538,evening
2014-09-26,510,midday
2014-09-26,109,evening
2014-09-27,389,evening
2014-09-27,340,midday
2014-09-28,768,evening
2014-09-28,797,midday
2014-09-29,122,midday
2014-09-29,540,evening
2014-09-30,898,midday
2014-09-30,547,evening
2014-10-01,397,evening
2014-10-01,082,midday
2014-10-01,718,midday
2014-10-01,353,evening
2014-10-02,679,evening
2014-10-02,432,midday
2014-10-03,505,evening
2014-10-03,570,midday
2014-10-04,001,midday
2014-10-04,082,evening
2014-10-05,397,midday
2014-10-05,503,evening
2014-10-06,717,midday
2014-10-06,201,evening
2014-10-07,297,midday
2014-10-07,750,evening
2014-10-08,483,midday
2014-10-08,786,evening
2014-10-09,901,evening
2014-10-09,979,midday
2014-10-10,193,evening
2014-10-10,718,midday
2014-10-11,590,midday
2014-10-11,152,evening
2014-10-12,636,midday
2014-10-12,044,evening
2014-10-13,733,evening
2014-10-13,131,midday
2014-10-14,634,evening
2014-10-14,941,midday
2014-10-14,159,evening
2014-10-14,154,midday
2014-10-15,770,midday
2014-10-15,479,evening
2014-10-16,035,midday
2014-10-16,880,evening
2014-10-17,740,midday
2014-10-17,893,evening
2014-10-18,387,midday
2014-10-18,152,evening
2014-10-19,193,evening
2014-10-19,836,midday
2014-10-20,644,midday
2014-10-20,250,evening
2014-10-21,970,midday
2014-10-21,941,evening
2014-10-22,471,midday
2014-10-22,859,evening
2014-10-23,620,midday
2014-10-23,864,evening
2014-10-24,645,midday
2014-10-24,243,evening
2014-10-25,798,midday
2014-10-25,928,evening
2014-10-26,594,midday
2014-10-26,911,evening
2014-10-27,933,midday
2014-10-27,014,evening
2014-10-28,941,midday
2014-10-28,634,evening
2014-10-28,353,evening
2014-10-28,718,midday
2014-10-29,816,evening
2014-10-29,718,midday
2014-10-29,353,evening
2014-10-29,048,midday
2014-10-30,600,evening
2014-10-30,718,midday
2014-10-30,353,evening
2014-10-30,643,midday
2014-10-31,830,midday
2014-10-31,543,evening
2014-11-01,245,evening
2014-11-01,095,midday
2014-11-02,717,evening
2014-11-02,760,midday
2014-11-03,288,evening
2014-11-03,816,midday
2014-11-04,155,midday
2014-11-04,696,evening
2014-11-05,628,evening
2014-11-05,659,midday
2014-11-05,948,midday
2014-11-06,296,midday
2014-11-06,659,midday
2014-11-06,609,evening
2014-11-06,191,evening
2014-11-07,149,midday
2014-11-07,630,evening
2014-11-08,371,evening
2014-11-08,097,midday
2014-11-09,786,evening
2014-11-09,634,midday
2014-11-10,340,evening
2014-11-10,426,midday
2014-11-11,872,evening
2014-11-11,985,midday
2014-11-12,208,evening
2014-11-12,418,midday
2014-11-13,028,evening
2014-11-13,233,midday
2014-11-14,718,midday
2014-11-14,644,evening
2014-11-15,899,evening
2014-11-15,058,midday
2014-11-16,445,evening
2014-11-16,215,midday
2014-11-17,251,evening
2014-11-17,337,midday
2014-11-18,520,midday
2014-11-18,155,evening
2014-11-19,185,midday
2014-11-19,637,evening
2014-11-20,996,midday
2014-11-20,179,evening
2014-11-21,798,evening
2014-11-21,131,midday
2014-11-22,788,evening
2014-11-22,553,midday
2014-11-23,657,midday
2014-11-23,543,evening
2014-11-24,376,midday
2014-11-24,454,evening
2014-11-25,111,evening
2014-11-25,944,midday
2014-11-26,095,midday
2014-11-26,245,evening
2014-11-26,635,evening
2014-11-26,958,midday
2014-11-27,245,evening
2014-11-27,095,midday
2014-11-27,576,evening
2014-11-27,358,midday
2014-11-28,549,evening
2014-11-28,261,midday
2014-11-28,644,evening
2014-11-28,245,evening
2014-11-28,095,midday
2014-11-28,718,midday
2014-11-29,095,midday
2014-11-29,245,evening
2014-11-29,857,midday
2014-11-29,328,evening
2014-11-30,461,midday
2014-11-30,270,evening
2014-11-30,095,midday
2014-11-30,245,evening
2014-12-01,659,midday
2014-12-01,609,evening
2014-12-02,436,evening
2014-12-02,172,midday
2014-12-03,027,midday
2014-12-03,802,evening
2014-12-04,920,evening
2014-12-04,970,midday
2014-12-05,662,evening
2014-12-05,037,midday
2014-12-06,479,evening
2014-12-06,484,midday
2014-12-07,487,midday
2014-12-07,355,evening
2014-12-08,223,midday
2014-12-08,738,evening
2014-12-08,639,midday
2014-12-08,482,evening
2014-12-09,068,midday
2014-12-09,135,evening
2014-12-10,615,midday
2014-12-10,251,evening
2014-12-11,694,midday
2014-12-11,056,evening
2014-12-12,861,midday
2014-12-12,423,evening
2014-12-13,456,midday
2014-12-13,935,evening
2014-12-14,573,midday
2014-12-14,008,evening
2014-12-15,639,midday
2014-12-15,482,evening
2014-12-16,208,midday
2014-12-16,095,evening
2014-12-17,541,midday
2014-12-17,591,evening
2014-12-18,996,evening
2014-12-18,134,midday
2014-12-19,821,midday
2014-12-19,771,evening
2014-12-20,336,midday
2014-12-20,486,evening
2014-12-21,829,evening
2014-12-21,947,midday
2014-12-22,446,evening
2014-12-22,928,midday
2014-12-23,869,midday
2014-12-23,407,evening
2014-12-24,899,evening
2014-12-24,606,midday
2014-12-25,548,midday
2014-12-25,885,evening
2014-12-26,731,midday
2014-12-26,810,evening
2014-12-27,970,evening
2014-12-27,802,midday
2014-12-27,275,evening
2014-12-27,852,midday
2014-12-28,705,midday
2014-12-28,301,evening
2014-12-29,642,midday
2014-12-29,777,evening
2014-12-30,609,evening
2014-12-30,874,midday
2014-12-30,964,evening
2014-12-30,659,midday
2014-12-31,772,midday
2014-12-31,490,evening
2015-01-01,471,evening
2015-01-01,415,midday
2015-01-02,805,evening
2015-01-02,222,midday
2015-01-03,665,midday
2015-01-03,911,evening
2015-01-04,488,midday
2015-01-04,565,evening
2015-01-05,269,evening
2015-01-05,330,midday
2015-01-06,950,evening
2015-01-06,990,midday
2015-01-07,927,evening
2015-01-07,894,midday
2015-01-08,206,midday
2015-01-08,659,evening
2015-01-09,674,midday
2015-01-09,260,evening
2015-01-10,997,evening
2015-01-10,580,midday
2015-01-11,765,midday
2015-01-11,268,evening
2015-01-12,975,evening
2015-01-12,404,midday
2015-01-12,042,evening
2015-01-12,751,midday
2015-01-13,971,midday
2015-01-13,813,evening
2015-01-14,125,midday
2015-01-14,736,evening
2015-01-15,920,midday
2015-01-15,234,evening
2015-01-16,078,midday
2015-01-16,611,midday
2015-01-16,214,evening
2015-01-16,617,evening
2015-01-17,204,midday
2015-01-17,400,evening
2015-01-18,884,evening
2015-01-18,266,midday
2015-01-19,284,midday
2015-01-19,595,evening
2015-01-20,581,evening
2015-01-20,536,midday
2015-01-21,279,evening
2015-01-21,753,midday
2015-01-22,715,midday
2015-01-22,832,evening
2015-01-23,461,midday
2015-01-23,040,evening
2015-01-24,016,midday
2015-01-24,611,evening
2015-01-25,214,midday
2015-01-25,901,evening
2015-01-26,148,evening
2015-01-26,805,midday
2015-01-27,798,midday
2015-01-27,250,evening
2015-01-28,295,midday
2015-01-28,490,evening
2015-01-28,471,evening
2015-01-28,415,midday
2015-01-29,471,evening
2015-01-29,012,midday
2015-01-29,751,evening
2015-01-29,415,midday
2015-01-30,042,midday
2015-01-30,415,midday
2015-01-30,471,evening
2015-01-30,908,evening
2015-01-31,880,evening
2015-01-31,280,midday
2015-01-31,415,midday
2015-01-31,471,evening
2015-02-01,777,midday
2015-02-01,987,evening
2015-02-02,050,midday
2015-02-02,056,evening
2015-02-03,320,midday
2015-02-03,428,evening
2015-02-04,663,evening
2015-02-04,757,midday
2015-02-05,110,midday
2015-02-05,000,evening
2015-02-06,788,midday
2015-02-06,434,evening
2015-02-07,794,midday
2015-02-07,995,evening
2015-02-08,763,midday
2015-02-08,832,evening
2015-02-09,207,evening
2015-02-09,929,midday
2015-02-10,353,midday
2015-02-10,970,evening
2015-02-11,109,midday
2015-02-11,306,evening
2015-02-12,728,midday
2015-02-12,524,evening
2015-02-13,429,evening
2015-02-13,866,midday
2015-02-14,648,midday
2015-02-14,470,evening
2015-02-15,394,midday
2015-02-15,673,evening
2015-02-16,878,midday
2015-02-16,960,evening
2015-02-17,496,midday
2015-02-17,712,evening
2015-02-18,853,midday
2015-02-18,586,evening
2015-02-19,629,midday
2015-02-19,353,evening
2015-02-20,332,midday
2015-02-20,092,evening
2015-02-21,335,evening
2015-02-21,146,midday
2015-02-22,236,midday
2015-02-22,661,evening
2015-02-23,902,midday
2015-02-23,481,evening
2015-02-24,272,midday
2015-02-24,912,evening
2015-02-25,863,midday
2015-02-25,344,evening
2015-02-26,514,midday
2015-02-26,108,evening
2015-02-27,797,evening
2015-02-27,748,midday
2015-02-28,325,midday
2015-02-28,313,evening
2015-03-01,060,midday
2015-03-01,258,evening
2015-03-02,192,midday
2015-03-02,719,evening
2015-03-03,836,midday
2015-03-03,631,evening
2015-03-04,642,midday
2015-03-04,738,evening
2015-03-05,456,evening
2015-03-05,277,midday
2015-03-06,962,midday
2015-03-06,922,evening
2015-03-06,705,midday
2015-03-06,790,evening
2015-03-07,618,midday
2015-03-07,688,evening
2015-03-08,597,midday
2015-03-08,915,evening
2015-03-09,332,midday
2015-03-09,006,evening
2015-03-10,790,evening
2015-03-10,705,midday
2015-03-11,410,midday
2015-03-11,884,evening
2015-03-12,195,midday
2015-03-12,935,evening
2015-03-13,899,midday
2015-03-13,073,evening
2015-03-14,361,midday
2015-03-14,868,evening
2015-03-15,746,midday
2015-03-15,698,evening
2015-03-16,386,midday
2015-03-16,783,evening
2015-03-17,118,evening
2015-03-17,859,midday
2015-03-18,879,midday
2015-03-18,146,evening
2015-03-19,385,midday
2015-03-19,378,evening
2015-03-20,326,midday
2015-03-20,587,evening
2015-03-21,911,midday
2015-03-21,825,evening
2015-03-22,161,evening
2015-03-22,184,midday
2015-03-23,535,evening
2015-03-23,981,midday
2015-03-24,871,midday
2015-03-24,514,evening
2015-03-25,722,midday
2015-03-25,173,evening
2015-03-26,634,midday
2015-03-26,778,evening
2015-03-27,301,midday
2015-03-27,690,evening
2015-03-28,827,midday
2015-03-28,441,evening
2015-03-29,526,evening
2015-03-29,248,midday
2015-03-30,701,midday
2015-03-30,452,evening
2015-03-31,919,midday
2015-03-31,333,evening
2015-04-01,181,midday
2015-04-01,594,evening
2015-04-02,382,midday
2015-04-02,985,evening
2015-04-03,160,evening
2015-04-03,829,midday
2015-04-04,132,evening
2015-04-04,576,midday
2015-04-05,548,midday
2015-04-05,591,evening
2015-04-06,228,evening
2015-04-06,256,midday
2015-04-07,727,midday
2015-04-07,396,evening
2015-04-08,718,midday
2015-04-08,406,evening
2015-04-09,981,evening
2015-04-09,244,midday
2015-04-10,364,midday
2015-04-10,583,evening
2015-04-11,349,midday
2015-04-11,060,evening
2015-04-12,287,midday
2015-04-12,043,evening
2015-04-13,960,midday
2015-04-13,769,evening
2015-04-14,735,midday
2015-04-14,225,evening
2015-04-15,689,midday
2015-04-15,452,evening
2015-04-16,492,evening
2015-04-16,091,midday
2015-04-17,782,midday
2015-04-17,354,evening
2015-04-18,347,midday
2015-04-18,983,evening
2015-04-19,693,midday
2015-04-19,375,evening
2015-04-20,347,midday
2015-04-20,881,evening
2015-04-21,670,midday
2015-04-21,850,evening
2015-04-22,283,midday
2015-04-22,396,evening
2015-04-23,562,midday
2015-04-23,285,evening
2015-04-24,503,midday
2015-04-24,884,evening
2015-04-25,791,midday
2015-04-25,719,evening
2015-04-26,295,midday
2015-04-26,372,evening
2015-04-27,634,evening
2015-04-27,925,midday
2015-04-28,600,evening
2015-04-28,909,midday
2015-04-29,181,midday
2015-04-29,455,evening
2015-04-29,594,evening
2015-04-29,299,midday
2015-04-30,948,midday
2015-04-30,181,midday
2015-04-30,594,evening
2015-04-30,237,evening
2015-05-01,977,midday
2015-05-01,844,evening
2015-05-02,598,midday
2015-05-02,480,evening
2015-05-03,248,evening
2015-05-03,260,midday
2015-05-04,032,evening
2015-05-04,691,midday
2015-05-05,962,midday
2015-05-05,436,evening
2015-05-05,384,midday
2015-05-06,468,evening
2015-05-06,054,evening
2015-05-06,962,midday
2015-05-06,772,midday
2015-05-07,971,evening
2015-05-07,243,midday
2015-05-08,016,midday
2015-05-08,494,evening
2015-05-09,269,midday
2015-05-09,053,evening
2015-05-10,971,evening
2015-05-10,453,midday
2015-05-11,782,midday
2015-05-11,437,evening
2015-05-12,510,evening
2015-05-12,677,midday
2015-05-13,318,evening
2015-05-13,112,midday
2015-05-14,502,evening
2015-05-14,069,midday
2015-05-15,825,midday
2015-05-15,485,evening
2015-05-16,269,evening
2015-05-16,494,midday
2015-05-16,705,midday
2015-05-16,808,evening
2015-05-17,212,evening
2015-05-17,434,midday
2015-05-18,567,evening
2015-05-18,632,midday
2015-05-19,597,midday
2015-05-19,180,evening
2015-05-20,608,evening
2015-05-20,645,midday
2015-05-21,759,evening
2015-05-21,152,midday
2015-05-22,752,evening
2015-05-22,260,midday
2015-05-23,974,midday
2015-05-23,475,evening
2015-05-24,619,midday
2015-05-24,110,evening
2015-05-25,250,evening
2015-05-25,638,midday
2015-05-26,844,evening
2015-05-26,773,midday
2015-05-26,458,evening
2015-05-26,977,midday
2015-05-27,977,midday
2015-05-27,844,evening
2015-05-27,408,evening
2015-05-27,045,midday
2015-05-28,500,midday
2015-05-28,266,evening
2015-05-28,844,evening
2015-05-28,977,midday
2015-05-29,977,midday
2015-05-29,844,evening
2015-05-29,040,midday
2015-05-29,077,evening
2015-05-30,844,evening
2015-05-30,977,midday
2015-05-30,294,evening
2015-05-30,755,midday
2015-05-31,410,evening
2015-05-31,220,midday
2015-06-01,962,midday
2015-06-01,054,evening
2015-06-02,858,midday
2015-06-02,763,evening
2015-06-03,369,midday
2015-06-03,274,evening
2015-06-04,027,evening
2015-06-04,449,midday
2015-06-05,206,midday
2015-06-05,492,evening
2015-06-06,342,midday
2015-06-06,580,evening
2015-06-07,971,midday
2015-06-07,740,evening
2015-06-08,857,midday
2015-06-08,258,evening
2015-06-09,909,midday
2015-06-09,871,evening
2015-06-10,152,midday
2015-06-10,948,evening
2015-06-11,720,evening
2015-06-11,603,midday
2015-06-12,993,midday
2015-06-12,198,evening
2015-06-13,038,evening
2015-06-13,970,midday
2015-06-14,957,evening
2015-06-14,930,midday
2015-06-15,879,evening
2015-06-15,015,evening
2015-06-15,240,midday
2015-06-15,039,midday
2015-06-16,240,midday
2015-06-16,879,evening
2015-06-17,278,midday
2015-06-17,324,evening
2015-06-18,560,midday
2015-06-18,550,evening
2015-06-19,592,evening
2015-06-19,313,midday
2015-06-20,109,evening
2015-06-20,263,midday
2015-06-21,391,evening
2015-06-21,082,midday
2015-06-22,974,midday
2015-06-22,242,evening
2015-06-23,350,midday
2015-06-23,391,evening
2015-06-24,026,midday
2015-06-24,994,evening
2015-06-25,419,midday
2015-06-25,910,evening
2015-06-26,419,evening
2015-06-26,499,midday
2015-06-26,994,midday
2015-06-26,805,evening
2015-06-27,360,midday
