draw_date,numbers,draw_time
2014-05-19,678,evening
2014-05-19,739,midday
2014-05-20,292,evening
2014-05-20,366,midday
2014-05-21,026,evening
2014-05-21,655,midday
2014-05-22,657,midday
2014-05-22,523,evening
2014-05-22,383,midday
2014-05-22,474,evening
2014-05-23,269,evening
2014-05-23,780,midday
2014-05-24,215,evening
2014-05-24,100,midday
2014-05-25,397,evening
2014-05-25,515,midday
2014-05-26,435,midday
2014-05-26,769,evening
2014-05-26,383,midday
2014-05-26,474,evening
2014-05-27,863,evening
2014-05-27,501,evening
2014-05-27,149,midday
2014-05-27,666,midday
2014-05-28,501,evening
2014-05-28,149,midday
2014-05-28,360,midday
2014-05-28,039,evening
2014-05-29,501,evening
2014-05-29,149,midday
2014-05-29,318,midday
2014-05-29,245,evening
2014-05-30,306,evening
2014-05-30,583,midday
2014-05-30,149,midday
2014-05-30,501,evening
2014-05-31,284,midday
2014-05-31,238,evening
2014-06-01,994,midday
2014-06-01,245,evening
2014-06-02,514,midday
2014-06-02,184,evening
2014-06-03,292,evening
2014-06-03,771,midday
2014-06-04,802,evening
2014-06-04,710,midday
2014-06-05,673,midday
2014-06-05,189,midday
2014-06-05,806,evening
2014-06-06,890,midday
2014-06-06,455,evening
2014-06-07,330,midday
2014-06-07,686,evening
2014-06-08,092,midday
2014-06-08,105,evening
2014-06-09,986,evening
2014-06-09,161,midday
2014-06-10,579,midday
2014-06-10,525,evening
2014-06-11,821,midday
2014-06-11,492,evening
2014-06-12,466,evening
2014-06-12,552,midday
2014-06-13,963,evening
2014-06-13,234,midday
2014-06-14,561,midday
2014-06-14,399,evening
2014-06-15,478,midday
2014-06-15,265,evening
2014-06-16,445,midday
2014-06-16,912,evening
2014-06-17,389,midday
2014-06-17,832,evening
2014-06-18,132,midday
2014-06-18,045,evening
2014-06-19,909,midday
2014-06-19,441,evening
2014-06-19,234,evening
2014-06-19,881,midday
2014-06-20,780,midday
2014-06-20,715,evening
2014-06-21,019,evening
2014-06-21,727,midday
2014-06-22,881,midday
2014-06-22,234,evening
2014-06-23,431,midday
2014-06-23,719,evening
2014-06-24,062,midday
2014-06-24,348,evening
2014-06-25,919,midday
2014-06-25,910,evening
2014-06-26,953,midday
2014-06-26,052,evening
2014-06-27,708,midday
2014-06-27,464,evening
2014-06-28,501,midday
2014-06-28,561,evening
2014-06-29,537,evening
2014-06-29,288,midday
2014-06-30,998,midday
2014-06-30,029,evening
2014-07-01,189,midday
2014-07-01,130,evening
2014-07-02,505,midday
2014-07-02,285,evening
2014-07-03,945,midday
2014-07-03,342,evening
2014-07-04,377,midday
2014-07-04,771,evening
2014-07-05,482,evening
2014-07-05,921,midday
2014-07-06,865,evening
2014-07-06,886,midday
2014-07-06,891,evening
2014-07-06,374,midday
2014-07-07,499,midday
2014-07-07,466,evening
2014-07-08,499,midday
2014-07-08,758,evening
2014-07-09,631,midday
2014-07-09,100,evening
2014-07-10,143,midday
2014-07-10,645,evening
2014-07-11,215,evening
2014-07-11,627,midday
2014-07-12,744,evening
2014-07-12,449,midday
2014-07-13,270,midday
2014-07-13,096,evening
2014-07-14,493,midday
2014-07-14,151,evening
2014-07-15,006,midday
2014-07-15,886,evening
2014-07-16,865,midday
2014-07-16,416,evening
2014-07-17,703,evening
2014-07-17,337,midday
2014-07-18,976,evening
2014-07-18,998,midday
2014-07-19,972,midday
2014-07-19,744,evening
2014-07-20,777,evening
2014-07-20,769,midday
2014-07-21,064,evening
2014-07-21,531,midday
2014-07-22,985,evening
2014-07-22,223,midday
2014-07-23,995,midday
2014-07-23,675,evening
2014-07-24,834,midday
2014-07-24,883,evening
2014-07-25,061,midday
2014-07-25,530,evening
2014-07-26,558,midday
2014-07-26,689,evening
2014-07-27,401,midday
2014-07-27,814,evening
2014-07-28,999,evening
2014-07-28,534,midday
2014-07-29,284,evening
2014-07-29,286,midday
2014-07-29,189,midday
2014-07-29,130,evening
2014-07-30,189,midday
2014-07-30,130,evening
2014-07-30,390,midday
2014-07-30,885,evening
2014-07-31,673,midday
2014-07-31,679,evening
2014-08-01,218,evening
2014-08-01,831,midday
2014-08-02,128,evening
2014-08-02,214,midday
2014-08-03,453,midday
2014-08-03,577,evening
2014-08-04,396,evening
2014-08-04,846,midday
2014-08-05,944,evening
2014-08-05,398,midday
2014-08-05,509,midday
2014-08-06,454,midday
2014-08-06,509,midday
2014-08-06,694,evening
2014-08-06,973,evening
2014-08-07,806,midday
2014-08-07,147,evening
2014-08-08,093,midday
2014-08-08,835,evening
2014-08-09,043,evening
2014-08-09,440,midday
2014-08-10,407,evening
2014-08-10,130,midday
2014-08-11,249,evening
2014-08-11,424,midday
2014-08-12,782,evening
2014-08-12,506,midday
2014-08-13,569,midday
2014-08-13,310,evening
2014-08-14,470,midday
2014-08-14,905,evening
2014-08-15,332,midday
2014-08-15,436,evening
2014-08-16,423,midday
2014-08-16,311,evening
2014-08-17,171,midday
2014-08-17,394,evening
2014-08-18,373,evening
2014-08-18,135,midday
2014-08-19,938,midday
2014-08-19,583,evening
2014-08-20,389,evening
2014-08-20,325,midday
2014-08-21,084,midday
2014-08-21,753,evening
2014-08-22,385,midday
2014-08-22,979,evening
2014-08-23,265,evening
2014-08-23,833,midday
2014-08-24,898,midday
2014-08-24,921,evening
2014-08-25,362,midday
2014-08-25,481,evening
2014-08-26,477,midday
2014-08-26,584,evening
2014-08-27,316,evening
2014-08-27,552,midday
2014-08-27,831,midday
2014-08-27,218,evening
2014-08-28,570,evening
2014-08-28,237,midday
2014-08-28,831,midday
2014-08-28,218,evening
2014-08-29,218,evening
2014-08-29,831,midday
2014-08-29,626,midday
2014-08-29,833,evening
2014-08-30,831,midday
2014-08-30,730,midday
2014-08-30,397,evening
2014-08-30,218,evening
2014-08-31,218,evening
2014-08-31,831,midday
2014-08-31,935,midday
2014-08-31,899,evening
2014-09-01,509,midday
2014-09-01,694,evening
2014-09-02,478,midday
2014-09-02,821,evening
2014-09-03,661,midday
2014-09-03,158,evening
2014-09-04,743,evening
2014-09-04,474,midday
2014-09-05,197,midday
2014-09-05,623,evening
2014-09-06,849,midday
2014-09-06,487,evening
2014-09-07,721,midday
2014-09-07,027,evening
2014-09-08,941,evening
2014-09-08,055,midday
2014-09-09,382,evening
2014-09-09,345,midday
2014-09-10,487,midday
2014-09-10,984,evening
2014-09-11,787,midday
2014-09-11,402,evening
2014-09-12,681,midday
2014-09-12,671,evening
2014-09-13,045,midday
2014-09-13,966,evening
2014-09-14,509,midday
2014-09-14,995,evening
2014-09-15,381,evening
2014-09-15,822,midday
2014-09-16,920,evening
2014-09-16,025,midday
2014-09-17,071,evening
2014-09-17,534,midday
2014-09-18,609,midday
2014-09-18,411,evening
2014-09-19,386,midday
2014-09-19,101,evening
2014-09-20,216,midday
2014-09-20,386,evening
2014-09-21,626,midday
2014-09-21,529,evening
2014-09-22,134,evening
2014-09-22,479,midday
2014-09-23,118,midday
2014-09-23,356,evening
2014-09-24,292,evening
2014-09-24,698,midday
2014-09-25,534,evening
2014-09-25,162,evening
2014-09-25,421,midday
2014-09-25,920,midday
2014-09-26,729,evening
2014-09-26,424,midday
2014-09-27,378,evening
2014-09-27,055,midday
2014-09-27,751,midday
2014-09-27,941,evening
2014-09-28,323,midday
2014-09-28,063,evening
2014-09-29,639,midday
2014-09-29,290,evening
2014-09-30,985,midday
2014-09-30,395,evening
2014-10-01,308,evening
2014-10-01,598,midday
2014-10-02,508,midday
2014-10-02,347,evening
2014-10-03,281,midday
2014-10-03,508,evening
2014-10-04,429,midday
2014-10-04,600,evening
2014-10-04,785,midday
2014-10-04,820,evening
2014-10-05,832,evening
2014-10-05,527,midday
2014-10-06,984,midday
2014-10-06,750,evening
2014-10-07,723,midday
2014-10-07,541,evening
2014-10-08,172,evening
2014-10-08,906,midday
2014-10-09,454,midday
2014-10-09,385,evening
2014-10-10,975,midday
2014-10-10,958,evening
2014-10-11,792,evening
2014-10-11,928,midday
2014-10-12,396,midday
2014-10-12,888,evening
2014-10-13,163,evening
2014-10-13,202,midday
2014-10-14,109,midday
2014-10-14,280,evening
2014-10-14,043,midday
2014-10-14,359,evening
2014-10-15,178,midday
2014-10-15,412,evening
2014-10-16,593,midday
2014-10-16,853,evening
2014-10-17,004,midday
2014-10-17,429,evening
2014-10-18,600,midday
2014-10-18,290,evening
2014-10-19,033,evening
2014-10-19,621,midday
2014-10-20,356,midday
2014-10-20,971,evening
2014-10-21,026,midday
2014-10-21,483,evening
2014-10-22,653,midday
2014-10-22,790,evening
2014-10-23,653,evening
2014-10-23,946,midday
2014-10-24,865,evening
2014-10-24,536,midday
2014-10-25,879,midday
2014-10-25,014,evening
2014-10-26,483,midday
2014-10-26,043,midday
2014-10-26,653,evening
2014-10-26,359,evening
2014-10-27,425,evening
2014-10-27,158,midday
2014-10-28,308,evening
2014-10-28,527,midday
2014-10-28,789,evening
2014-10-28,598,midday
2014-10-29,310,evening
2014-10-29,125,midday
2014-10-29,598,midday
2014-10-29,308,evening
2014-10-30,207,evening
2014-10-30,598,midday
2014-10-30,308,evening
2014-10-30,824,midday
2014-10-31,267,midday
2014-10-31,150,evening
2014-11-01,326,evening
2014-11-01,105,midday
2014-11-02,650,evening
2014-11-02,074,midday
2014-11-03,076,midday
2014-11-03,549,evening
2014-11-04,621,evening
2014-11-04,330,midday
2014-11-05,841,evening
2014-11-05,412,midday
2014-11-05,495,midday
2014-11-06,495,midday
2014-11-06,427,evening
2014-11-06,228,evening
2014-11-06,131,midday
2014-11-07,307,midday
2014-11-07,887,evening
2014-11-08,801,midday
2014-11-08,359,evening
2014-11-08,815,midday
2014-11-08,375,evening
2014-11-09,157,evening
2014-11-09,093,midday
2014-11-10,996,midday
2014-11-10,988,midday
2014-11-10,643,evening
2014-11-10,143,evening
2014-11-11,595,midday
2014-11-11,531,evening
2014-11-12,008,midday
2014-11-12,801,evening
2014-11-13,359,midday
2014-11-13,076,evening
2014-11-14,166,midday
2014-11-14,086,evening
2014-11-15,158,evening
2014-11-15,782,midday
2014-11-16,999,evening
2014-11-16,388,midday
2014-11-17,010,evening
2014-11-17,354,midday
2014-11-18,643,evening
2014-11-18,988,midday
2014-11-19,616,midday
2014-11-19,399,evening
2014-11-20,805,evening
2014-11-20,460,midday
2014-11-21,385,midday
2014-11-21,547,evening
2014-11-22,675,midday
2014-11-22,468,evening
2014-11-23,337,midday
2014-11-23,282,evening
2014-11-24,096,midday
2014-11-24,341,evening
2014-11-25,650,evening
2014-11-25,498,midday
2014-11-26,331,midday
2014-11-26,887,evening
2014-11-26,326,evening
2014-11-26,105,midday
2014-11-27,801,midday
2014-11-27,779,evening
2014-11-27,105,midday
2014-11-27,326,evening
2014-11-28,326,evening
2014-11-28,145,midday
2014-11-28,651,evening
2014-11-28,105,midday
2014-11-29,326,evening
2014-11-29,105,midday
2014-11-29,630,midday
2014-11-29,958,evening
2014-11-30,326,evening
2014-11-30,740,midday
2014-11-30,105,midday
2014-11-30,089,evening
2014-12-01,495,midday
2014-12-01,427,evening
2014-12-02,166,midday
2014-12-02,667,evening
2014-12-03,464,evening
2014-12-03,204,midday
2014-12-04,464,evening
2014-12-04,018,midday
2014-12-05,046,midday
2014-12-05,215,evening
2014-12-06,623,midday
2014-12-06,483,evening
2014-12-07,515,midday
2014-12-07,764,evening
2014-12-08,277,midday
2014-12-08,842,evening
2014-12-09,183,evening
2014-12-09,763,midday
2014-12-10,226,midday
2014-12-10,000,evening
2014-12-11,277,midday
2014-12-11,763,evening
2014-12-12,772,midday
2014-12-12,808,evening
2014-12-13,662,midday
2014-12-13,617,evening
2014-12-13,851,midday
2014-12-13,532,evening
2014-12-14,910,midday
2014-12-14,013,evening
2014-12-15,851,midday
2014-12-15,532,evening
2014-12-16,455,evening
2014-12-16,457,midday
2014-12-17,586,midday
2014-12-17,045,evening
2014-12-18,464,midday
2014-12-18,046,evening
2014-12-18,056,evening
2014-12-18,463,midday
2014-12-19,967,evening
2014-12-19,221,midday
2014-12-20,791,midday
2014-12-20,304,evening
2014-12-21,741,midday
2014-12-21,076,evening
2014-12-22,965,midday
2014-12-22,226,evening
2014-12-23,298,evening
2014-12-23,751,midday
2014-12-24,603,midday
2014-12-24,679,evening
2014-12-25,774,midday
2014-12-25,466,evening
2014-12-26,375,midday
2014-12-26,810,evening
2014-12-27,636,evening
2014-12-27,503,midday
2014-12-28,374,evening
2014-12-28,479,midday
2014-12-29,196,evening
2014-12-29,664,midday
2014-12-30,427,evening
2014-12-30,495,midday
2014-12-30,326,midday
2014-12-30,625,evening
2014-12-31,614,midday
2014-12-31,191,evening
2015-01-01,937,evening
2015-01-01,560,midday
2015-01-02,949,evening
2015-01-02,685,midday
2015-01-03,883,evening
2015-01-03,722,midday
2015-01-04,684,midday
2015-01-04,205,evening
2015-01-05,905,midday
2015-01-05,850,evening
2015-01-06,923,midday
2015-01-06,166,evening
2015-01-07,374,midday
2015-01-07,703,evening
2015-01-08,345,midday
2015-01-08,572,evening
2015-01-09,029,evening
2015-01-09,289,midday
2015-01-10,934,evening
2015-01-10,044,midday
2015-01-11,172,midday
2015-01-11,016,evening
2015-01-12,609,evening
2015-01-12,567,midday
2015-01-13,140,evening
2015-01-13,239,midday
2015-01-14,938,evening
2015-01-14,340,midday
2015-01-15,579,evening
2015-01-15,943,midday
2015-01-16,530,evening
2015-01-16,643,midday
2015-01-16,567,midday
2015-01-16,609,evening
2015-01-17,926,evening
2015-01-17,072,midday
2015-01-18,560,midday
2015-01-18,833,evening
2015-01-19,913,evening
2015-01-19,875,midday
2015-01-20,116,evening
2015-01-20,033,midday
2015-01-21,741,midday
2015-01-21,198,evening
2015-01-22,178,midday
2015-01-22,066,evening
2015-01-23,488,midday
2015-01-23,113,evening
2015-01-24,677,evening
2015-01-24,970,midday
2015-01-25,823,evening
2015-01-25,075,midday
2015-01-26,594,evening
2015-01-26,610,midday
2015-01-27,643,midday
2015-01-27,708,evening
2015-01-28,372,evening
2015-01-28,429,midday
2015-01-28,560,midday
2015-01-28,937,evening
2015-01-29,044,midday
2015-01-29,122,evening
2015-01-29,837,midday
2015-01-29,934,evening
2015-01-29,937,evening
2015-01-29,560,midday
2015-01-30,560,midday
2015-01-30,937,evening
2015-01-30,809,midday
2015-01-30,205,evening
2015-01-31,560,midday
2015-01-31,937,evening
2015-01-31,815,midday
2015-01-31,150,evening
2015-02-01,446,midday
2015-02-01,972,evening
2015-02-02,675,evening
2015-02-02,070,midday
2015-02-03,461,midday
2015-02-03,208,evening
2015-02-04,831,evening
2015-02-04,593,midday
2015-02-05,094,midday
2015-02-05,329,evening
2015-02-06,116,midday
2015-02-06,075,evening
2015-02-07,588,midday
2015-02-07,182,evening
2015-02-08,606,midday
2015-02-08,070,evening
2015-02-09,424,midday
2015-02-09,371,evening
2015-02-10,810,midday
2015-02-10,745,evening
2015-02-11,061,evening
2015-02-11,321,midday
2015-02-12,018,evening
2015-02-12,107,midday
2015-02-13,185,midday
2015-02-13,826,evening
2015-02-14,601,evening
2015-02-14,597,midday
2015-02-14,502,evening
2015-02-14,133,midday
2015-02-15,087,midday
2015-02-15,093,evening
2015-02-16,311,evening
2015-02-16,525,midday
2015-02-17,738,midday
2015-02-17,136,evening
2015-02-18,718,midday
2015-02-18,399,evening
2015-02-18,826,evening
2015-02-18,185,midday
2015-02-19,014,midday
2015-02-19,133,evening
2015-02-20,441,evening
2015-02-20,601,midday
2015-02-21,425,midday
2015-02-21,204,evening
2015-02-22,953,midday
2015-02-22,265,evening
2015-02-23,348,midday
2015-02-23,784,evening
2015-02-24,443,evening
2015-02-24,418,midday
2015-02-25,808,evening
2015-02-25,239,midday
2015-02-26,095,midday
2015-02-26,244,evening
2015-02-27,814,midday
2015-02-27,843,evening
2015-02-28,093,midday
2015-02-28,332,evening
2015-03-01,898,evening
2015-03-01,519,midday
2015-03-02,807,evening
2015-03-02,065,midday
2015-03-03,367,midday
2015-03-03,791,evening
2015-03-04,782,midday
2015-03-04,253,evening
2015-03-05,404,midday
2015-03-05,932,evening
2015-03-06,940,midday
2015-03-06,744,evening
2015-03-07,325,midday
2015-03-07,849,evening
2015-03-08,512,midday
2015-03-08,118,evening
2015-03-09,256,midday
2015-03-09,661,evening
2015-03-10,371,midday
2015-03-10,038,evening
2015-03-11,121,evening
2015-03-11,246,midday
2015-03-12,531,midday
2015-03-12,426,evening
2015-03-13,688,midday
2015-03-13,776,evening
2015-03-14,697,midday
2015-03-14,248,evening
2015-03-15,129,evening
2015-03-15,170,midday
2015-03-16,836,evening
2015-03-16,454,midday
2015-03-17,461,midday
2015-03-17,682,evening
2015-03-18,260,midday
2015-03-18,488,evening
2015-03-19,886,midday
2015-03-19,500,evening
2015-03-20,626,midday
2015-03-20,506,evening
2015-03-21,948,evening
2015-03-21,510,midday
2015-03-22,076,midday
2015-03-22,731,evening
2015-03-23,835,midday
2015-03-23,857,evening
2015-03-24,272,midday
2015-03-24,682,evening
2015-03-25,230,evening
2015-03-25,116,midday
2015-03-26,874,midday
2015-03-26,663,evening
2015-03-27,804,midday
2015-03-27,546,evening
2015-03-28,198,midday
2015-03-28,434,evening
2015-03-29,540,midday
2015-03-29,579,evening
2015-03-30,232,evening
2015-03-30,417,midday
2015-03-31,313,midday
2015-03-31,436,evening
2015-04-01,106,midday
2015-04-01,306,evening
2015-04-02,796,midday
2015-04-02,302,evening
2015-04-03,742,evening
2015-04-03,173,midday
2015-04-04,644,evening
2015-04-04,272,midday
2015-04-05,503,evening
2015-04-05,710,midday
2015-04-06,591,midday
2015-04-06,108,evening
2015-04-07,931,midday
2015-04-07,999,evening
2015-04-07,459,evening
2015-04-07,817,midday
2015-04-08,599,midday
2015-04-08,835,evening
2015-04-09,729,midday
2015-04-09,541,evening
2015-04-10,253,midday
2015-04-10,403,evening
2015-04-11,266,midday
2015-04-11,855,evening
2015-04-12,386,midday
2015-04-12,234,evening
2015-04-13,268,midday
2015-04-13,742,evening
2015-04-14,586,midday
2015-04-14,214,evening
2015-04-15,109,evening
2015-04-15,055,midday
2015-04-16,423,midday
2015-04-16,281,evening
2015-04-17,544,midday
2015-04-17,464,evening
2015-04-18,271,evening
2015-04-18,329,midday
2015-04-19,931,evening
2015-04-19,007,midday
2015-04-20,999,midday
2015-04-20,783,evening
2015-04-21,443,midday
2015-04-21,786,evening
2015-04-22,315,midday
2015-04-22,856,evening
2015-04-23,965,midday
2015-04-23,756,evening
2015-04-24,101,evening
2015-04-24,908,midday
2015-04-25,742,evening
2015-04-25,829,midday
2015-04-26,844,midday
2015-04-26,080,evening
2015-04-27,751,midday
2015-04-27,479,evening
2015-04-28,256,midday
2015-04-28,125,evening
2015-04-29,306,evening
2015-04-29,512,midday
2015-04-29,106,midday
2015-04-29,820,evening
2015-04-30,255,evening
2015-04-30,302,midday
2015-04-30,106,midday
2015-04-30,306,evening
2015-05-01,572,evening
2015-05-01,130,midday
2015-05-02,369,evening
2015-05-02,133,midday
2015-05-03,229,midday
2015-05-03,733,evening
2015-05-04,337,midday
2015-05-04,930,evening
2015-05-05,211,midday
2015-05-05,154,evening
2015-05-05,384,midday
2015-05-06,512,evening
2015-05-06,498,evening
2015-05-06,074,midday
2015-05-06,268,midday
2015-05-06,355,evening
2015-05-06,211,midday
2015-05-07,558,midday
2015-05-07,523,evening
2015-05-08,668,midday
2015-05-08,119,evening
2015-05-09,641,midday
2015-05-09,594,evening
2015-05-10,067,evening
2015-05-10,482,midday
2015-05-11,282,midday
2015-05-11,605,evening
2015-05-12,207,evening
2015-05-12,831,midday
2015-05-13,191,midday
2015-05-13,060,evening
2015-05-14,410,midday
2015-05-14,971,evening
2015-05-15,523,midday
2015-05-15,301,evening
2015-05-16,354,midday
2015-05-16,810,evening
2015-05-17,297,midday
2015-05-17,238,evening
2015-05-18,006,evening
2015-05-18,222,midday
2015-05-19,355,evening
2015-05-19,268,midday
2015-05-20,938,midday
2015-05-20,704,evening
2015-05-21,710,evening
2015-05-21,436,midday
2015-05-22,445,midday
2015-05-22,580,evening
2015-05-23,218,midday
2015-05-23,597,evening
2015-05-24,914,evening
2015-05-24,351,midday
2015-05-25,834,midday
2015-05-25,892,evening
2015-05-26,107,evening
2015-05-26,130,midday
2015-05-26,572,evening
2015-05-26,586,midday
2015-05-27,664,midday
2015-05-27,145,evening
2015-05-27,130,midday
2015-05-27,572,evening
2015-05-28,130,midday
2015-05-28,572,evening
2015-05-28,712,midday
2015-05-28,486,evening
2015-05-29,130,midday
2015-05-29,817,midday
2015-05-29,189,evening
2015-05-29,572,evening
2015-05-30,572,evening
2015-05-30,412,midday
2015-05-30,723,evening
2015-05-30,130,midday
2015-05-31,824,evening
2015-05-31,142,midday
2015-06-01,211,midday
2015-06-01,512,evening
2015-06-02,575,midday
2015-06-02,259,evening
2015-06-03,322,midday
2015-06-03,032,evening
2015-06-04,017,midday
2015-06-04,449,evening
2015-06-05,024,midday
2015-06-05,250,evening
2015-06-06,265,evening
2015-06-06,741,midday
2015-06-07,410,midday
2015-06-07,919,evening
2015-06-08,770,midday
2015-06-08,532,evening
2015-06-09,149,evening
2015-06-09,593,midday
2015-06-10,152,midday
2015-06-10,997,evening
2015-06-11,501,midday
2015-06-11,704,evening
2015-06-12,271,midday
2015-06-12,256,evening
2015-06-13,619,midday
2015-06-13,336,evening
2015-06-14,748,midday
2015-06-14,995,evening
2015-06-15,598,evening
2015-06-15,475,midday
2015-06-16,786,midday
2015-06-16,547,evening
2015-06-17,739,midday
2015-06-17,449,midday
2015-06-17,024,evening
2015-06-17,914,evening
2015-06-18,078,evening
2015-06-18,317,midday
2015-06-19,841,midday
2015-06-19,375,evening
2015-06-20,401,midday
2015-06-20,613,evening
2015-06-21,520,midday
2015-06-21,646,evening
2015-06-22,674,midday
2015-06-22,263,evening
2015-06-23,760,midday
2015-06-23,679,evening
2015-06-24,250,midday
