draw_date,numbers,draw_time
2014-03-18,047,midday
2014-03-19,396,evening
2014-03-19,389,midday
2014-03-20,256,midday
2014-03-20,567,evening
2014-03-21,775,midday
2014-03-21,079,evening
2014-03-22,549,midday
2014-03-22,463,evening
2014-03-23,240,midday
2014-03-23,111,evening
2014-03-23,482,midday
2014-03-23,686,evening
2014-03-24,686,evening
2014-03-24,482,midday
2014-03-24,105,midday
2014-03-24,994,evening
2014-03-25,686,evening
2014-03-25,482,midday
2014-03-25,556,evening
2014-03-25,514,midday
2014-03-26,686,evening
2014-03-26,482,midday
2014-03-26,517,evening
2014-03-26,813,midday
2014-03-27,228,midday
2014-03-27,418,evening
2014-03-27,686,evening
2014-03-27,482,midday
2014-03-28,482,midday
2014-03-28,359,midday
2014-03-28,618,evening
2014-03-28,686,evening
2014-03-29,783,midday
2014-03-29,654,evening
2014-03-30,764,midday
2014-03-30,467,evening
2014-03-31,132,midday
2014-03-31,974,evening
2014-04-01,634,midday
2014-04-01,261,evening
2014-04-02,032,evening
2014-04-02,396,midday
2014-04-03,036,evening
2014-04-03,977,midday
2014-04-04,576,evening
2014-04-04,183,midday
2014-04-05,626,midday
2014-04-05,852,evening
2014-04-06,685,midday
2014-04-06,152,evening
2014-04-07,523,midday
2014-04-07,425,evening
2014-04-08,078,midday
2014-04-08,304,evening
2014-04-09,975,evening
2014-04-09,297,midday
2014-04-09,811,evening
2014-04-09,856,midday
2014-04-10,969,evening
2014-04-10,933,midday
2014-04-11,369,evening
2014-04-11,502,midday
2014-04-12,293,midday
2014-04-12,009,evening
2014-04-13,856,midday
2014-04-13,975,evening
2014-04-14,844,midday
2014-04-14,485,evening
2014-04-15,072,evening
2014-04-15,558,midday
2014-04-16,365,evening
2014-04-16,734,midday
2014-04-17,416,midday
2014-04-17,056,evening
2014-04-18,636,midday
2014-04-18,110,evening
2014-04-19,222,midday
2014-04-19,765,midday
2014-04-19,667,evening
2014-04-20,143,midday
2014-04-20,429,evening
2014-04-21,243,midday
2014-04-21,225,evening
2014-04-22,413,midday
2014-04-22,672,evening
2014-04-23,606,midday
2014-04-23,288,evening
2014-04-24,295,evening
2014-04-24,715,midday
2014-04-25,671,midday
2014-04-25,801,evening
2014-04-26,299,midday
2014-04-26,521,evening
2014-04-27,370,midday
2014-04-27,635,evening
2014-04-28,759,midday
2014-04-28,323,evening
2014-04-29,215,midday
2014-04-29,309,evening
2014-04-30,634,midday
2014-04-30,222,evening
2014-04-30,261,evening
2014-04-30,019,midday
2014-05-01,728,midday
2014-05-01,507,evening
2014-05-02,752,evening
2014-05-02,870,midday
2014-05-03,867,evening
2014-05-03,059,midday
2014-05-04,303,evening
2014-05-04,958,midday
2014-05-05,791,midday
2014-05-05,077,evening
2014-05-05,221,midday
2014-05-05,420,evening
2014-05-06,456,evening
2014-05-06,751,midday
2014-05-07,249,midday
2014-05-07,619,evening
2014-05-08,352,evening
2014-05-08,939,midday
2014-05-09,784,midday
2014-05-09,420,evening
2014-05-10,925,midday
2014-05-10,592,evening
2014-05-11,481,midday
2014-05-11,473,evening
2014-05-12,042,midday
2014-05-12,310,evening
2014-05-13,219,midday
2014-05-13,830,evening
2014-05-14,005,midday
2014-05-14,221,evening
2014-05-15,077,midday
2014-05-15,718,evening
2014-05-16,504,evening
2014-05-16,092,midday
2014-05-17,242,midday
2014-05-17,362,evening
2014-05-18,873,midday
2014-05-18,373,evening
2014-05-19,580,evening
2014-05-19,110,midday
2014-05-20,287,evening
2014-05-20,196,midday
2014-05-21,895,evening
2014-05-21,198,midday
2014-05-22,510,evening
2014-05-22,473,midday
2014-05-22,704,evening
2014-05-22,546,midday
2014-05-23,034,evening
2014-05-23,825,midday
2014-05-24,745,midday
2014-05-24,734,evening
2014-05-25,817,midday
2014-05-25,597,evening
2014-05-26,897,midday
2014-05-26,076,evening
2014-05-27,022,midday
2014-05-27,728,midday
2014-05-27,507,evening
2014-05-27,546,evening
2014-05-28,162,evening
2014-05-28,507,evening
2014-05-28,728,midday
2014-05-28,704,midday
2014-05-29,920,midday
2014-05-29,507,evening
2014-05-29,728,midday
2014-05-29,647,evening
2014-05-30,958,midday
2014-05-30,043,evening
2014-05-30,507,evening
2014-05-30,728,midday
2014-05-31,841,midday
2014-05-31,958,evening
2014-06-01,256,midday
2014-06-01,401,evening
2014-06-02,087,midday
2014-06-02,896,evening
2014-06-03,761,midday
2014-06-03,879,evening
2014-06-04,131,evening
2014-06-04,774,evening
2014-06-04,980,midday
2014-06-04,028,midday
2014-06-05,896,midday
2014-06-05,725,evening
2014-06-05,383,midday
2014-06-06,222,midday
2014-06-06,355,evening
2014-06-07,681,midday
2014-06-07,274,evening
2014-06-08,327,midday
2014-06-08,768,evening
2014-06-09,279,evening
2014-06-09,059,midday
2014-06-10,331,midday
2014-06-10,004,evening
2014-06-11,028,midday
2014-06-11,774,evening
2014-06-12,580,midday
2014-06-12,020,evening
2014-06-13,488,midday
2014-06-13,708,evening
2014-06-14,163,evening
2014-06-14,137,midday
2014-06-15,568,evening
2014-06-15,976,midday
2014-06-16,601,midday
2014-06-16,254,evening
2014-06-17,046,midday
2014-06-17,062,evening
2014-06-18,135,evening
2014-06-18,341,midday
2014-06-19,385,evening
2014-06-19,862,midday
2014-06-20,626,evening
2014-06-20,257,midday
2014-06-20,488,midday
2014-06-20,708,evening
2014-06-21,928,midday
2014-06-21,721,evening
2014-06-22,631,midday
2014-06-22,326,evening
2014-06-23,427,midday
2014-06-23,193,evening
2014-06-24,744,midday
2014-06-24,352,evening
2014-06-25,592,midday
2014-06-25,488,evening
2014-06-26,551,midday
2014-06-26,953,evening
2014-06-27,671,midday
2014-06-27,780,evening
2014-06-28,830,midday
2014-06-28,912,evening
2014-06-28,580,evening
2014-06-28,774,midday
2014-06-29,847,midday
2014-06-29,763,evening
2014-06-30,542,midday
2014-06-30,243,evening
2014-07-01,383,midday
2014-07-01,034,evening
2014-07-02,062,midday
2014-07-02,348,evening
2014-07-03,505,evening
2014-07-03,421,midday
2014-07-03,445,evening
2014-07-03,037,midday
2014-07-04,037,evening
2014-07-04,003,midday
2014-07-05,445,midday
2014-07-05,434,evening
2014-07-06,377,midday
2014-07-06,025,evening
2014-07-07,190,midday
2014-07-07,515,evening
2014-07-08,341,evening
2014-07-08,714,midday
2014-07-09,881,midday
2014-07-09,990,evening
2014-07-10,544,evening
2014-07-10,081,midday
2014-07-11,419,evening
2014-07-11,339,midday
2014-07-12,717,evening
2014-07-12,839,midday
2014-07-13,093,evening
2014-07-13,152,midday
2014-07-14,017,midday
2014-07-14,982,evening
2014-07-15,661,evening
2014-07-15,183,midday
2014-07-16,805,midday
2014-07-16,149,evening
2014-07-17,479,midday
2014-07-17,441,evening
2014-07-17,183,evening
2014-07-17,982,midday
2014-07-17,124,evening
2014-07-17,793,midday
2014-07-18,422,midday
2014-07-18,851,evening
2014-07-19,802,midday
2014-07-19,017,evening
2014-07-20,793,midday
2014-07-20,124,evening
2014-07-21,240,midday
2014-07-21,707,evening
2014-07-22,490,midday
2014-07-22,665,evening
2014-07-23,083,evening
2014-07-23,863,midday
2014-07-24,348,midday
2014-07-24,363,evening
2014-07-25,680,midday
2014-07-25,744,evening
2014-07-25,190,midday
2014-07-25,515,evening
2014-07-26,637,midday
2014-07-26,829,evening
2014-07-27,438,midday
2014-07-27,253,evening
2014-07-28,128,evening
2014-07-28,294,midday
2014-07-29,412,evening
2014-07-29,235,midday
2014-07-29,383,midday
2014-07-29,034,evening
2014-07-30,859,midday
2014-07-30,288,evening
2014-07-30,034,evening
2014-07-30,383,midday
2014-07-31,362,midday
2014-07-31,325,evening
2014-08-01,128,evening
2014-08-01,021,midday
2014-08-02,281,evening
2014-08-02,406,midday
2014-08-03,913,evening
2014-08-03,499,midday
2014-08-04,791,evening
2014-08-04,371,midday
2014-08-05,058,evening
2014-08-05,372,midday
2014-08-05,107,midday
2014-08-06,421,evening
2014-08-06,452,midday
2014-08-06,503,evening
2014-08-06,107,midday
2014-08-07,605,midday
2014-08-07,631,evening
2014-08-08,174,evening
2014-08-08,078,midday
2014-08-09,241,midday
2014-08-09,876,evening
2014-08-09,924,midday
2014-08-09,106,evening
2014-08-10,412,evening
2014-08-10,535,midday
2014-08-11,591,evening
2014-08-11,584,midday
2014-08-12,240,evening
2014-08-12,484,midday
2014-08-13,836,midday
2014-08-13,690,evening
2014-08-14,370,evening
2014-08-14,296,midday
2014-08-15,804,midday
2014-08-15,195,evening
2014-08-16,461,midday
2014-08-16,865,evening
2014-08-17,009,midday
2014-08-17,924,evening
2014-08-18,768,evening
2014-08-18,876,midday
2014-08-19,169,midday
2014-08-19,350,evening
2014-08-20,898,midday
2014-08-20,173,evening
2014-08-21,402,midday
2014-08-21,142,evening
2014-08-21,406,evening
2014-08-21,128,midday
2014-08-22,218,evening
2014-08-22,977,midday
2014-08-23,897,midday
2014-08-23,833,evening
2014-08-24,498,evening
2014-08-24,531,midday
2014-08-25,643,midday
2014-08-25,741,evening
2014-08-26,647,evening
2014-08-26,634,midday
2014-08-27,021,midday
2014-08-27,128,evening
2014-08-27,742,evening
2014-08-27,821,midday
2014-08-28,880,evening
2014-08-28,909,midday
2014-08-28,128,evening
2014-08-28,021,midday
2014-08-29,128,evening
2014-08-29,021,midday
2014-08-29,071,midday
2014-08-29,388,evening
2014-08-30,872,evening
2014-08-30,647,midday
2014-08-30,128,evening
2014-08-30,021,midday
2014-08-31,925,midday
2014-08-31,370,evening
2014-08-31,128,evening
2014-08-31,021,midday
2014-09-01,107,midday
2014-09-01,503,evening
2014-09-02,493,evening
2014-09-02,537,midday
2014-09-03,391,evening
2014-09-03,327,midday
2014-09-03,979,midday
2014-09-03,552,evening
2014-09-04,770,midday
2014-09-04,649,evening
2014-09-05,296,midday
2014-09-05,260,evening
2014-09-06,003,midday
2014-09-06,979,evening
2014-09-07,552,midday
2014-09-07,682,evening
2014-09-08,607,evening
2014-09-08,633,midday
2014-09-09,749,midday
2014-09-09,699,evening
2014-09-10,684,midday
2014-09-10,878,evening
2014-09-11,577,midday
2014-09-11,807,evening
2014-09-12,639,evening
2014-09-12,717,midday
2014-09-13,033,midday
2014-09-13,595,evening
2014-09-14,461,midday
2014-09-14,398,evening
2014-09-15,784,midday
2014-09-15,760,evening
2014-09-16,451,midday
2014-09-16,094,evening
2014-09-17,696,evening
2014-09-17,462,midday
2014-09-18,380,midday
2014-09-18,052,evening
2014-09-19,053,midday
2014-09-19,514,evening
2014-09-20,296,midday
2014-09-20,758,evening
2014-09-21,498,midday
2014-09-21,938,evening
2014-09-22,698,midday
2014-09-22,859,evening
2014-09-23,969,midday
2014-09-23,105,evening
2014-09-24,659,evening
2014-09-24,177,midday
2014-09-25,106,midday
2014-09-25,750,evening
2014-09-26,494,midday
2014-09-26,728,evening
2014-09-27,043,evening
2014-09-27,295,midday
2014-09-28,303,midday
2014-09-28,346,evening
2014-09-29,985,midday
2014-09-29,327,evening
2014-09-30,464,midday
2014-09-30,326,evening
2014-10-01,645,midday
2014-10-01,620,evening
2014-10-02,906,midday
2014-10-02,870,evening
2014-10-03,355,evening
2014-10-03,924,midday
2014-10-04,425,evening
2014-10-04,022,midday
2014-10-05,268,midday
2014-10-05,498,evening
2014-10-06,964,midday
2014-10-06,158,evening
2014-10-07,268,evening
2014-10-07,394,midday
2014-10-08,890,midday
2014-10-08,617,evening
2014-10-09,724,midday
2014-10-09,942,evening
2014-10-10,911,midday
2014-10-10,027,evening
2014-10-11,823,midday
2014-10-11,135,evening
2014-10-12,769,evening
2014-10-12,793,midday
2014-10-13,184,midday
2014-10-13,271,evening
2014-10-14,685,midday
2014-10-14,876,evening
2014-10-15,503,midday
2014-10-15,269,evening
2014-10-16,458,midday
2014-10-16,217,evening
2014-10-17,129,midday
2014-10-17,683,evening
2014-10-18,846,midday
2014-10-18,406,evening
2014-10-19,465,midday
2014-10-19,963,evening
2014-10-20,264,midday
2014-10-20,994,evening
2014-10-21,793,evening
2014-10-21,085,midday
2014-10-22,268,evening
2014-10-22,425,midday
2014-10-22,157,evening
2014-10-22,240,midday
2014-10-23,574,evening
2014-10-23,822,midday
2014-10-24,075,midday
2014-10-24,163,evening
2014-10-25,949,midday
2014-10-25,870,evening
2014-10-26,934,midday
2014-10-26,026,evening
2014-10-26,068,midday
2014-10-26,605,evening
2014-10-27,068,midday
2014-10-27,605,evening
2014-10-27,823,midday
2014-10-27,135,evening
2014-10-28,645,midday
2014-10-28,620,evening
2014-10-28,557,evening
2014-10-28,293,midday
2014-10-29,923,midday
2014-10-29,689,evening
2014-10-29,620,evening
2014-10-29,645,midday
2014-10-30,645,midday
2014-10-30,859,midday
2014-10-30,840,evening
2014-10-30,620,evening
2014-10-31,577,midday
2014-10-31,270,evening
2014-11-01,555,evening
2014-11-01,833,midday
2014-11-02,855,evening
2014-11-02,392,midday
2014-11-03,358,evening
2014-11-03,318,midday
2014-11-03,793,midday
2014-11-03,755,evening
2014-11-04,625,midday
2014-11-04,327,evening
2014-11-05,490,midday
2014-11-05,668,midday
2014-11-05,387,evening
2014-11-06,321,evening
2014-11-06,490,midday
2014-11-06,869,midday
2014-11-06,483,evening
2014-11-07,905,evening
2014-11-07,686,midday
2014-11-08,567,evening
2014-11-08,629,midday
2014-11-09,319,midday
2014-11-09,381,evening
2014-11-10,349,midday
2014-11-10,630,evening
2014-11-11,468,midday
2014-11-11,328,evening
2014-11-12,126,midday
2014-11-12,342,evening
2014-11-13,882,evening
2014-11-13,368,midday
2014-11-14,147,evening
2014-11-14,842,midday
2014-11-15,522,evening
2014-11-15,528,midday
2014-11-16,580,midday
2014-11-16,563,evening
2014-11-17,840,evening
2014-11-17,124,midday
2014-11-18,397,midday
2014-11-18,554,evening
2014-11-19,059,midday
2014-11-19,332,evening
2014-11-20,837,evening
2014-11-20,506,midday
2014-11-21,559,midday
2014-11-21,549,evening
2014-11-22,971,midday
2014-11-22,809,evening
2014-11-23,099,midday
2014-11-23,886,evening
2014-11-24,915,evening
2014-11-24,942,midday
2014-11-25,003,midday
2014-11-25,793,evening
2014-11-26,555,evening
2014-11-26,420,evening
2014-11-26,755,midday
2014-11-26,833,midday
2014-11-27,941,evening
2014-11-27,151,midday
2014-11-27,833,midday
2014-11-27,555,evening
2014-11-28,555,evening
2014-11-28,960,midday
2014-11-28,564,evening
2014-11-28,833,midday
2014-11-29,893,evening
2014-11-29,833,midday
2014-11-29,555,evening
2014-11-29,124,midday
2014-11-30,833,midday
2014-11-30,513,midday
2014-11-30,555,evening
2014-11-30,101,evening
2014-12-01,490,midday
2014-12-01,483,evening
2014-12-02,888,midday
2014-12-02,468,evening
2014-12-03,182,midday
2014-12-03,392,evening
2014-12-04,301,evening
2014-12-04,983,midday
2014-12-04,823,midday
2014-12-04,031,evening
2014-12-05,153,midday
2014-12-05,588,evening
2014-12-06,936,midday
2014-12-06,118,evening
2014-12-07,504,evening
2014-12-07,307,midday
2014-12-08,678,midday
2014-12-08,753,evening
2014-12-09,151,midday
2014-12-09,255,evening
2014-12-10,492,midday
2014-12-10,494,evening
2014-12-11,142,midday
2014-12-11,078,evening
2014-12-12,913,evening
2014-12-12,182,midday
2014-12-13,500,midday
2014-12-13,608,evening
2014-12-14,132,midday
2014-12-14,214,evening
2014-12-15,838,midday
2014-12-15,834,evening
2014-12-16,431,evening
2014-12-16,385,midday
2014-12-17,441,midday
2014-12-17,647,evening
2014-12-18,297,evening
2014-12-18,614,midday
2014-12-19,945,midday
2014-12-19,995,evening
2014-12-20,081,midday
2014-12-20,567,evening
2014-12-21,431,midday
2014-12-21,816,evening
2014-12-22,939,midday
2014-12-22,896,evening
2014-12-23,439,evening
2014-12-23,216,midday
2014-12-24,776,midday
2014-12-24,921,evening
2014-12-25,714,midday
2014-12-25,417,evening
2014-12-26,881,evening
2014-12-26,767,midday
2014-12-27,945,midday
2014-12-27,654,evening
2014-12-28,200,midday
2014-12-28,004,evening
2014-12-29,983,midday
2014-12-29,301,evening
2014-12-30,483,evening
2014-12-30,490,midday
2014-12-30,713,midday
2014-12-30,843,evening
2014-12-31,153,midday
2014-12-31,218,evening
2014-12-31,621,midday
2014-12-31,588,evening
2015-01-01,064,evening
2015-01-01,641,midday
2015-01-02,838,evening
2015-01-02,801,midday
2015-01-03,312,evening
2015-01-03,452,midday
2015-01-04,012,midday
2015-01-04,857,evening
2015-01-04,989,midday
2015-01-04,824,evening
2015-01-05,028,midday
2015-01-05,350,evening
2015-01-06,918,midday
2015-01-06,463,evening
2015-01-07,113,midday
2015-01-07,793,evening
2015-01-08,717,evening
2015-01-08,978,midday
2015-01-09,180,evening
2015-01-09,831,midday
2015-01-10,729,evening
2015-01-10,155,midday
2015-01-11,670,evening
2015-01-11,126,midday
2015-01-12,206,midday
2015-01-12,510,evening
2015-01-12,824,midday
2015-01-12,260,evening
2015-01-13,106,evening
2015-01-13,592,midday
2015-01-14,928,midday
2015-01-14,205,evening
2015-01-15,958,midday
2015-01-15,374,evening
2015-01-16,773,midday
2015-01-16,061,evening
2015-01-17,755,midday
2015-01-17,272,evening
2015-01-18,441,midday
2015-01-18,004,evening
2015-01-19,824,evening
2015-01-19,012,midday
2015-01-20,096,evening
2015-01-20,260,midday
2015-01-21,234,midday
2015-01-21,591,evening
2015-01-22,635,midday
2015-01-22,838,evening
2015-01-23,076,midday
2015-01-23,526,evening
2015-01-24,890,evening
2015-01-24,354,midday
2015-01-25,386,evening
2015-01-25,446,midday
2015-01-26,866,midday
2015-01-26,165,evening
2015-01-27,160,midday
2015-01-27,158,evening
2015-01-28,641,midday
2015-01-28,918,evening
2015-01-28,350,midday
2015-01-28,064,evening
2015-01-28,195,midday
2015-01-28,796,evening
2015-01-29,641,midday
2015-01-29,064,evening
2015-01-29,527,midday
2015-01-29,669,evening
2015-01-30,045,midday
2015-01-30,641,midday
2015-01-30,064,evening
2015-01-30,466,evening
2015-01-31,678,midday
2015-01-31,419,evening
2015-01-31,641,midday
2015-01-31,064,evening
2015-02-01,689,midday
2015-02-01,141,evening
2015-02-02,051,midday
2015-02-02,565,evening
2015-02-03,520,midday
2015-02-03,103,evening
2015-02-04,053,midday
2015-02-04,686,evening
2015-02-05,966,midday
2015-02-05,875,evening
2015-02-06,497,evening
2015-02-06,547,midday
2015-02-07,184,midday
2015-02-07,355,evening
2015-02-08,524,midday
2015-02-08,272,evening
2015-02-09,969,midday
2015-02-09,109,evening
2015-02-10,319,midday
2015-02-10,436,evening
2015-02-11,280,midday
2015-02-11,971,evening
2015-02-12,601,evening
2015-02-12,788,midday
2015-02-13,899,midday
2015-02-13,376,evening
2015-02-14,966,midday
2015-02-14,017,evening
2015-02-15,865,midday
2015-02-15,954,evening
2015-02-16,758,evening
2015-02-16,864,midday
2015-02-17,933,evening
2015-02-17,329,midday
2015-02-17,865,midday
2015-02-17,954,evening
2015-02-18,992,midday
2015-02-18,457,evening
2015-02-19,434,midday
2015-02-19,703,evening
2015-02-20,723,midday
2015-02-20,146,evening
2015-02-21,757,midday
2015-02-21,608,evening
2015-02-22,652,midday
2015-02-22,806,evening
2015-02-23,827,evening
2015-02-23,037,midday
2015-02-24,938,evening
2015-02-24,059,midday
2015-02-25,458,midday
2015-02-25,970,evening
2015-02-26,886,midday
2015-02-26,745,evening
2015-02-27,201,midday
2015-02-27,609,evening
2015-02-28,114,midday
2015-02-28,163,evening
2015-03-01,604,midday
2015-03-01,123,evening
2015-03-02,107,midday
2015-03-02,068,evening
2015-03-03,356,midday
2015-03-03,673,evening
2015-03-04,574,midday
2015-03-04,587,evening
2015-03-05,129,evening
2015-03-05,933,midday
2015-03-06,452,midday
2015-03-06,991,evening
2015-03-07,094,evening
2015-03-07,877,midday
2015-03-07,017,evening
2015-03-07,372,midday
2015-03-07,637,evening
2015-03-07,072,midday
2015-03-08,278,midday
2015-03-08,369,evening
2015-03-09,601,midday
2015-03-09,710,evening
2015-03-10,000,evening
2015-03-10,787,midday
2015-03-11,216,midday
2015-03-11,305,evening
2015-03-12,115,midday
2015-03-12,919,evening
2015-03-13,597,midday
2015-03-13,713,evening
2015-03-14,676,evening
2015-03-14,249,midday
2015-03-15,231,midday
2015-03-15,747,evening
2015-03-16,095,midday
2015-03-16,500,evening
2015-03-17,440,midday
2015-03-17,465,evening
2015-03-17,944,midday
2015-03-17,727,evening
2015-03-18,380,midday
2015-03-18,007,evening
2015-03-19,372,midday
2015-03-19,094,evening
2015-03-20,349,midday
2015-03-20,475,evening
2015-03-21,025,midday
2015-03-21,896,evening
2015-03-22,877,evening
2015-03-22,007,midday
2015-03-23,514,midday
2015-03-23,017,midday
2015-03-23,944,evening
2015-03-23,177,evening
2015-03-24,189,evening
2015-03-24,727,midday
2015-03-25,770,evening
2015-03-25,896,midday
2015-03-25,007,evening
2015-03-25,409,midday
2015-03-26,044,midday
2015-03-26,469,evening
2015-03-27,878,midday
2015-03-27,023,evening
2015-03-28,514,midday
2015-03-28,177,evening
2015-03-29,660,midday
2015-03-29,163,evening
2015-03-30,168,midday
2015-03-30,384,evening
2015-03-31,714,midday
2015-03-31,514,evening
2015-04-01,205,midday
2015-04-01,547,evening
2015-04-01,109,midday
2015-04-01,225,evening
2015-04-02,249,midday
2015-04-02,949,evening
2015-04-03,384,midday
2015-04-03,430,evening
2015-04-04,892,evening
2015-04-04,470,midday
2015-04-05,427,midday
2015-04-05,108,evening
2015-04-06,382,midday
2015-04-06,940,evening
2015-04-07,347,midday
2015-04-07,118,evening
2015-04-08,431,midday
2015-04-08,642,evening
2015-04-09,567,midday
2015-04-09,844,evening
2015-04-10,400,evening
2015-04-10,149,midday
2015-04-11,457,midday
2015-04-11,096,evening
2015-04-12,437,evening
2015-04-12,113,midday
2015-04-13,768,midday
2015-04-13,938,evening
2015-04-14,802,midday
2015-04-14,393,evening
2015-04-15,579,midday
2015-04-15,270,evening
2015-04-16,719,evening
2015-04-16,633,midday
2015-04-17,981,midday
2015-04-17,423,evening
2015-04-18,113,midday
2015-04-18,599,evening
2015-04-19,414,midday
2015-04-19,566,evening
2015-04-20,736,midday
2015-04-20,208,evening
2015-04-21,346,evening
2015-04-21,800,midday
2015-04-21,142,midday
2015-04-21,360,evening
2015-04-22,001,midday
2015-04-22,109,evening
2015-04-23,225,midday
2015-04-23,772,evening
2015-04-24,946,midday
2015-04-24,850,evening
2015-04-25,021,midday
2015-04-25,800,evening
2015-04-26,346,midday
2015-04-26,390,evening
2015-04-27,031,midday
2015-04-27,437,evening
2015-04-28,291,evening
2015-04-28,772,midday
2015-04-29,211,evening
2015-04-29,810,midday
2015-04-29,547,evening
2015-04-29,205,midday
2015-04-30,205,midday
2015-04-30,701,midday
2015-04-30,547,evening
2015-04-30,315,evening
2015-05-01,053,evening
2015-05-01,073,midday
2015-05-02,437,evening
2015-05-02,921,midday
2015-05-03,730,evening
2015-05-03,728,midday
2015-05-04,305,evening
2015-05-04,991,midday
2015-05-05,785,midday
2015-05-05,505,evening
2015-05-05,816,midday
2015-05-06,816,midday
2015-05-06,514,evening
2015-05-06,755,midday
2015-05-06,609,evening
2015-05-07,557,midday
2015-05-07,921,evening
2015-05-08,427,midday
2015-05-08,300,evening
2015-05-09,316,evening
2015-05-09,431,midday
2015-05-10,484,midday
2015-05-10,139,evening
2015-05-11,053,evening
2015-05-11,763,midday
2015-05-12,932,midday
2015-05-12,786,evening
2015-05-13,359,midday
2015-05-13,463,evening
2015-05-14,303,midday
2015-05-14,230,evening
2015-05-15,702,midday
2015-05-15,748,evening
2015-05-15,390,midday
2015-05-15,717,evening
2015-05-16,296,evening
2015-05-16,520,midday
2015-05-17,270,evening
2015-05-17,611,midday
2015-05-18,643,evening
2015-05-18,814,midday
2015-05-19,035,midday
2015-05-19,493,evening
2015-05-20,015,midday
2015-05-20,702,evening
2015-05-21,228,evening
2015-05-21,748,midday
2015-05-22,744,evening
2015-05-22,190,midday
2015-05-23,942,midday
2015-05-23,750,evening
2015-05-24,745,evening
2015-05-24,808,midday
2015-05-25,194,evening
2015-05-25,600,midday
2015-05-26,346,midday
2015-05-26,520,evening
2015-05-26,053,evening
2015-05-26,073,midday
2015-05-27,053,evening
2015-05-27,073,midday
2015-05-27,607,evening
2015-05-27,119,midday
2015-05-28,957,midday
2015-05-28,146,evening
2015-05-28,073,midday
2015-05-28,053,evening
2015-05-29,053,evening
2015-05-29,367,midday
2015-05-29,928,evening
2015-05-29,073,midday
2015-05-30,073,midday
2015-05-30,053,evening
2015-05-30,503,evening
2015-05-30,255,midday
2015-05-31,111,evening
2015-05-31,910,midday
2015-06-01,816,midday
2015-06-01,514,evening
2015-06-02,800,midday
2015-06-02,565,evening
2015-06-03,352,midday
2015-06-03,212,evening
2015-06-04,993,midday
2015-06-04,649,evening
2015-06-05,957,evening
2015-06-05,802,midday
2015-06-06,092,evening
2015-06-06,726,midday
2015-06-07,491,midday
2015-06-07,663,evening
2015-06-08,831,midday
2015-06-08,983,evening
2015-06-09,425,midday
2015-06-09,181,evening
2015-06-10,265,midday
2015-06-10,667,evening
2015-06-11,557,midday
2015-06-11,194,evening
2015-06-12,592,evening
2015-06-12,146,midday
2015-06-13,377,midday
2015-06-13,020,evening
2015-06-14,763,midday
2015-06-14,699,evening
2015-06-15,233,midday
2015-06-15,276,evening
2015-06-16,419,evening
2015-06-16,431,midday
2015-06-17,800,evening
2015-06-17,559,midday
