draw_date,numbers,draw_time
2014-05-23,414,midday
2014-05-24,416,evening
2014-05-24,399,midday
2014-05-25,194,evening
2014-05-25,745,midday
2014-05-26,433,midday
2014-05-26,060,evening
2014-05-27,795,midday
2014-05-27,931,evening
2014-05-27,950,midday
2014-05-27,452,evening
2014-05-28,795,midday
2014-05-28,931,evening
2014-05-28,296,midday
2014-05-28,531,evening
2014-05-29,795,midday
2014-05-29,931,evening
2014-05-29,727,midday
2014-05-29,843,evening
2014-05-30,296,evening
2014-05-30,256,midday
2014-05-30,795,midday
2014-05-30,931,evening
2014-05-31,088,midday
2014-05-31,516,evening
2014-06-01,821,midday
2014-06-01,888,evening
2014-06-02,194,midday
2014-06-02,075,evening
2014-06-03,778,midday
2014-06-03,693,evening
2014-06-04,566,evening
2014-06-04,613,midday
2014-06-05,906,evening
2014-06-05,219,midday
2014-06-05,437,midday
2014-06-06,351,midday
2014-06-06,924,evening
2014-06-07,669,midday
2014-06-07,061,evening
2014-06-08,818,evening
2014-06-08,586,midday
2014-06-09,686,midday
2014-06-09,936,evening
2014-06-10,175,midday
2014-06-10,842,evening
2014-06-11,117,midday
2014-06-11,729,evening
2014-06-12,736,midday
2014-06-12,443,evening
2014-06-13,764,midday
2014-06-13,510,evening
2014-06-14,347,midday
2014-06-14,286,evening
2014-06-15,839,midday
2014-06-15,294,evening
2014-06-16,328,evening
2014-06-16,020,midday
2014-06-17,295,midday
2014-06-17,437,evening
2014-06-18,757,midday
2014-06-18,842,evening
2014-06-19,043,midday
2014-06-19,329,evening
2014-06-20,295,evening
2014-06-20,735,midday
2014-06-20,782,evening
2014-06-20,328,midday
2014-06-21,526,midday
2014-06-21,984,evening
2014-06-22,640,midday
2014-06-22,999,evening
2014-06-23,786,midday
2014-06-23,056,evening
2014-06-24,250,midday
2014-06-24,095,evening
2014-06-25,354,midday
2014-06-25,979,evening
2014-06-26,315,midday
2014-06-26,964,evening
2014-06-27,725,midday
2014-06-27,530,evening
2014-06-28,825,midday
2014-06-28,455,evening
2014-06-29,933,evening
2014-06-29,915,midday
2014-06-30,696,midday
2014-06-30,774,evening
2014-07-01,219,midday
2014-07-01,801,evening
2014-07-02,668,midday
2014-07-02,463,evening
2014-07-03,599,evening
2014-07-03,068,midday
2014-07-04,189,evening
2014-07-04,455,midday
2014-07-05,195,midday
2014-07-05,472,evening
2014-07-06,504,evening
2014-07-06,702,midday
2014-07-07,685,midday
2014-07-07,447,evening
2014-07-08,657,midday
2014-07-08,331,evening
2014-07-09,363,midday
2014-07-09,990,evening
2014-07-10,752,midday
2014-07-10,989,evening
2014-07-11,195,evening
2014-07-11,635,midday
2014-07-12,763,evening
2014-07-12,962,midday
2014-07-13,213,evening
2014-07-13,404,midday
2014-07-14,973,midday
2014-07-14,438,evening
2014-07-15,426,midday
2014-07-15,735,evening
2014-07-16,580,evening
2014-07-16,170,midday
2014-07-17,959,midday
2014-07-17,179,evening
2014-07-18,043,evening
2014-07-18,372,midday
2014-07-19,565,midday
2014-07-19,924,evening
2014-07-20,342,midday
2014-07-20,393,evening
2014-07-21,390,midday
2014-07-21,318,evening
2014-07-22,808,evening
2014-07-22,734,midday
2014-07-23,354,midday
2014-07-23,106,evening
2014-07-24,361,evening
2014-07-24,922,midday
2014-07-25,163,midday
2014-07-25,411,evening
2014-07-26,126,midday
2014-07-26,149,evening
2014-07-27,940,midday
2014-07-27,881,evening
2014-07-28,566,midday
2014-07-28,073,evening
2014-07-29,219,midday
2014-07-29,801,evening
2014-07-29,730,midday
2014-07-29,581,evening
2014-07-30,370,evening
2014-07-30,323,midday
2014-07-30,219,midday
2014-07-30,801,evening
2014-07-31,746,midday
2014-07-31,766,evening
2014-08-01,769,evening
2014-08-01,021,midday
2014-08-02,211,evening
2014-08-02,874,midday
2014-08-03,514,evening
2014-08-03,990,midday
2014-08-04,484,midday
2014-08-04,652,evening
2014-08-05,025,evening
2014-08-05,233,midday
2014-08-05,130,midday
2014-08-06,025,midday
2014-08-06,130,midday
2014-08-06,465,evening
2014-08-06,317,evening
2014-08-07,838,evening
2014-08-07,650,midday
2014-08-08,206,midday
2014-08-08,936,evening
2014-08-09,309,midday
2014-08-09,527,evening
2014-08-10,205,evening
2014-08-10,023,midday
2014-08-11,948,evening
2014-08-11,361,midday
2014-08-12,111,evening
2014-08-12,943,midday
2014-08-13,896,evening
2014-08-13,153,midday
2014-08-14,573,evening
2014-08-14,439,midday
2014-08-15,180,midday
2014-08-15,199,evening
2014-08-16,515,midday
2014-08-16,692,evening
2014-08-17,911,midday
2014-08-17,147,evening
2014-08-18,827,midday
2014-08-18,344,evening
2014-08-19,484,midday
2014-08-19,498,evening
2014-08-20,701,midday
2014-08-20,739,evening
2014-08-21,976,midday
2014-08-21,874,evening
2014-08-21,769,midday
2014-08-21,950,evening
2014-08-22,303,evening
2014-08-22,964,midday
2014-08-23,205,midday
2014-08-23,964,evening
2014-08-23,361,evening
2014-08-23,719,midday
2014-08-24,236,evening
2014-08-24,862,midday
2014-08-25,025,midday
2014-08-25,213,midday
2014-08-25,650,evening
2014-08-25,317,midday
2014-08-25,055,evening
2014-08-25,317,evening
2014-08-26,689,midday
2014-08-26,185,evening
2014-08-27,626,evening
2014-08-27,769,evening
2014-08-27,021,midday
2014-08-27,060,midday
2014-08-28,301,evening
2014-08-28,021,midday
2014-08-28,798,midday
2014-08-28,769,evening
2014-08-29,971,midday
2014-08-29,985,evening
2014-08-29,769,evening
2014-08-29,021,midday
2014-08-30,769,evening
2014-08-30,021,midday
2014-08-30,774,midday
2014-08-30,613,evening
2014-08-31,769,evening
2014-08-31,021,midday
2014-08-31,118,midday
2014-08-31,353,evening
2014-09-01,465,evening
2014-09-01,130,midday
2014-09-02,883,midday
2014-09-02,646,evening
2014-09-02,882,midday
2014-09-02,942,evening
2014-09-03,905,midday
2014-09-03,228,evening
2014-09-04,111,midday
2014-09-04,024,evening
2014-09-05,529,midday
2014-09-05,421,evening
2014-09-06,965,midday
2014-09-06,614,evening
2014-09-07,393,midday
2014-09-07,418,evening
2014-09-08,599,evening
2014-09-08,620,midday
2014-09-09,698,midday
2014-09-09,526,evening
2014-09-10,618,midday
2014-09-10,979,evening
2014-09-11,002,midday
2014-09-11,882,evening
2014-09-12,942,midday
2014-09-12,376,evening
2014-09-13,119,midday
2014-09-13,111,evening
2014-09-14,087,midday
2014-09-14,378,evening
2014-09-15,234,evening
2014-09-15,402,midday
2014-09-16,075,midday
2014-09-16,172,evening
2014-09-17,669,midday
2014-09-17,828,evening
2014-09-18,845,midday
2014-09-18,057,evening
2014-09-19,291,midday
2014-09-19,041,evening
2014-09-20,702,midday
2014-09-20,281,evening
2014-09-21,248,midday
2014-09-21,906,evening
2014-09-22,614,midday
2014-09-22,702,evening
2014-09-23,990,midday
2014-09-23,506,evening
2014-09-24,589,midday
2014-09-24,737,evening
2014-09-24,421,evening
2014-09-24,529,midday
2014-09-25,526,midday
2014-09-25,173,evening
2014-09-26,716,midday
2014-09-26,585,evening
2014-09-26,757,evening
2014-09-26,853,midday
2014-09-27,977,midday
2014-09-27,679,evening
2014-09-28,853,evening
2014-09-28,026,midday
2014-09-29,757,midday
2014-09-29,187,evening
2014-09-30,664,midday
2014-09-30,403,evening
2014-10-01,447,evening
2014-10-01,517,midday
2014-10-02,518,evening
2014-10-02,712,midday
2014-10-03,907,midday
2014-10-03,320,evening
2014-10-04,939,evening
2014-10-04,338,midday
2014-10-05,700,midday
2014-10-05,068,evening
2014-10-06,689,evening
2014-10-06,035,midday
2014-10-07,517,evening
2014-10-07,008,midday
2014-10-08,138,midday
2014-10-08,517,midday
2014-10-08,138,evening
2014-10-08,942,evening
2014-10-09,857,evening
2014-10-09,778,midday
2014-10-10,326,midday
2014-10-10,833,evening
2014-10-11,376,midday
2014-10-11,047,evening
2014-10-12,389,midday
2014-10-12,536,evening
2014-10-13,065,evening
2014-10-13,955,midday
2014-10-14,341,evening
2014-10-14,252,midday
2014-10-15,879,midday
2014-10-15,406,evening
2014-10-16,597,midday
2014-10-16,163,evening
2014-10-17,151,evening
2014-10-17,263,midday
2014-10-18,947,evening
2014-10-18,911,midday
2014-10-19,748,evening
2014-10-19,912,midday
2014-10-20,053,evening
2014-10-20,026,midday
2014-10-21,992,midday
2014-10-21,625,evening
2014-10-22,970,evening
2014-10-22,966,midday
2014-10-23,457,evening
2014-10-23,154,midday
2014-10-24,191,midday
2014-10-24,596,evening
2014-10-25,547,midday
2014-10-25,319,evening
2014-10-26,992,evening
2014-10-26,053,midday
2014-10-26,315,midday
2014-10-26,438,evening
2014-10-27,145,evening
2014-10-27,810,midday
2014-10-28,517,midday
2014-10-28,447,evening
2014-10-28,477,midday
2014-10-28,170,evening
2014-10-29,551,evening
2014-10-29,517,midday
2014-10-29,447,evening
2014-10-29,180,midday
2014-10-30,135,evening
2014-10-30,517,midday
2014-10-30,447,evening
2014-10-30,602,midday
2014-10-31,587,midday
2014-10-31,325,evening
2014-11-01,404,midday
2014-11-01,052,evening
2014-11-02,579,evening
2014-11-02,684,midday
2014-11-03,044,midday
2014-11-03,317,evening
2014-11-04,851,evening
2014-11-04,219,midday
2014-11-05,152,midday
2014-11-05,171,midday
2014-11-05,540,evening
2014-11-06,733,evening
2014-11-06,171,midday
2014-11-06,228,evening
2014-11-06,046,midday
2014-11-07,103,evening
2014-11-07,407,midday
2014-11-08,762,evening
2014-11-08,684,midday
2014-11-09,057,evening
2014-11-09,880,midday
2014-11-10,630,midday
2014-11-10,540,evening
2014-11-11,663,midday
2014-11-11,087,evening
2014-11-11,492,midday
2014-11-11,305,evening
2014-11-12,472,midday
2014-11-12,339,evening
2014-11-13,135,evening
2014-11-13,832,midday
2014-11-14,460,evening
2014-11-14,118,midday
2014-11-15,273,midday
2014-11-15,334,evening
2014-11-16,627,midday
2014-11-16,466,evening
2014-11-17,104,midday
2014-11-17,863,evening
2014-11-18,370,midday
2014-11-18,482,evening
2014-11-19,157,evening
2014-11-19,655,midday
2014-11-20,380,evening
2014-11-20,984,midday
2014-11-21,011,evening
2014-11-21,564,midday
2014-11-22,305,evening
2014-11-22,492,midday
2014-11-23,807,midday
2014-11-23,810,evening
2014-11-24,647,midday
2014-11-24,118,evening
2014-11-25,924,midday
2014-11-25,154,evening
2014-11-26,404,midday
2014-11-26,052,evening
2014-11-26,759,midday
2014-11-26,308,evening
2014-11-27,351,midday
2014-11-27,487,evening
2014-11-27,404,midday
2014-11-27,052,evening
2014-11-28,924,evening
2014-11-28,052,evening
2014-11-28,404,midday
2014-11-28,557,midday
2014-11-29,052,evening
2014-11-29,404,midday
2014-11-29,044,midday
2014-11-29,375,evening
2014-11-30,052,evening
2014-11-30,293,midday
2014-11-30,404,midday
2014-11-30,545,evening
2014-12-01,228,evening
2014-12-01,171,midday
2014-12-02,440,evening
2014-12-02,054,midday
2014-12-03,225,evening
2014-12-03,316,midday
2014-12-04,238,midday
2014-12-04,869,evening
2014-12-05,861,midday
2014-12-05,777,evening
2014-12-06,830,midday
2014-12-06,280,evening
2014-12-07,148,evening
2014-12-07,956,midday
2014-12-07,157,evening
2014-12-07,417,midday
2014-12-08,835,evening
2014-12-08,337,midday
2014-12-09,525,evening
2014-12-09,147,midday
2014-12-10,928,midday
2014-12-10,421,evening
2014-12-11,668,midday
2014-12-11,179,evening
2014-12-12,313,midday
2014-12-12,019,evening
2014-12-13,621,evening
2014-12-13,598,midday
2014-12-14,244,midday
2014-12-14,973,evening
2014-12-15,742,evening
2014-12-15,286,midday
2014-12-16,662,evening
2014-12-16,460,midday
2014-12-17,421,midday
2014-12-17,928,evening
2014-12-18,007,midday
2014-12-18,417,evening
2014-12-19,148,midday
2014-12-19,598,midday
2014-12-19,621,evening
2014-12-19,158,evening
2014-12-20,549,midday
2014-12-20,531,evening
2014-12-21,097,midday
2014-12-21,984,evening
2014-12-22,574,midday
2014-12-22,772,evening
2014-12-23,983,evening
2014-12-23,969,midday
2014-12-24,247,midday
2014-12-24,577,evening
2014-12-25,081,midday
2014-12-25,406,evening
2014-12-26,211,midday
2014-12-26,534,evening
2014-12-27,839,midday
2014-12-27,053,evening
2014-12-28,916,midday
2014-12-28,940,evening
2014-12-29,273,midday
2014-12-29,508,evening
2014-12-30,294,evening
2014-12-30,363,midday
2014-12-30,228,evening
2014-12-30,171,midday
2014-12-31,519,midday
2014-12-31,611,evening
2015-01-01,041,evening
2015-01-01,151,midday
2015-01-02,860,evening
2015-01-02,874,midday
2015-01-03,698,midday
2015-01-03,813,evening
2015-01-04,154,midday
2015-01-04,334,evening
2015-01-05,586,evening
2015-01-05,342,midday
2015-01-06,187,evening
2015-01-06,406,midday
2015-01-07,046,evening
2015-01-07,684,midday
2015-01-08,430,evening
2015-01-08,915,midday
2015-01-09,277,evening
2015-01-09,377,midday
2015-01-10,602,midday
2015-01-10,953,evening
2015-01-11,403,midday
2015-01-11,632,evening
2015-01-12,216,midday
2015-01-12,485,evening
2015-01-13,121,midday
2015-01-13,932,evening
2015-01-14,954,evening
2015-01-14,448,midday
2015-01-15,686,midday
2015-01-15,830,evening
2015-01-16,679,midday
2015-01-16,726,evening
2015-01-17,343,midday
2015-01-17,471,evening
2015-01-18,102,midday
2015-01-18,895,evening
2015-01-19,845,evening
2015-01-19,568,midday
2015-01-20,140,evening
2015-01-20,206,midday
2015-01-21,101,evening
2015-01-21,683,midday
2015-01-22,608,evening
2015-01-22,920,midday
2015-01-23,757,midday
2015-01-23,934,evening
2015-01-24,552,evening
2015-01-24,440,midday
2015-01-25,986,midday
2015-01-25,074,evening
2015-01-26,960,evening
2015-01-26,696,midday
2015-01-27,116,evening
2015-01-27,448,midday
2015-01-28,096,evening
2015-01-28,090,midday
2015-01-28,041,evening
2015-01-28,151,midday
2015-01-29,151,midday
2015-01-29,041,evening
2015-01-29,955,midday
2015-01-29,891,evening
2015-01-30,864,evening
2015-01-30,894,evening
2015-01-30,151,midday
2015-01-30,539,midday
2015-01-30,041,evening
2015-01-30,686,midday
2015-01-31,539,evening
2015-01-31,151,midday
2015-01-31,030,midday
2015-01-31,041,evening
2015-02-01,894,midday
2015-02-01,853,evening
2015-02-02,438,midday
2015-02-02,304,evening
2015-02-03,095,midday
2015-02-03,990,evening
2015-02-04,351,evening
2015-02-04,115,midday
2015-02-05,270,evening
2015-02-05,195,midday
2015-02-06,995,midday
2015-02-06,049,evening
2015-02-07,375,midday
2015-02-07,673,evening
2015-02-08,953,midday
2015-02-08,077,evening
2015-02-09,573,midday
2015-02-09,735,evening
2015-02-10,792,midday
2015-02-10,446,evening
2015-02-11,902,midday
2015-02-11,734,evening
2015-02-12,758,midday
2015-02-12,357,evening
2015-02-13,181,midday
2015-02-13,411,evening
2015-02-14,445,evening
2015-02-14,280,midday
2015-02-15,753,midday
2015-02-15,061,evening
2015-02-16,270,midday
2015-02-16,747,evening
2015-02-17,931,midday
2015-02-17,579,evening
2015-02-18,370,evening
2015-02-18,472,midday
2015-02-19,298,midday
2015-02-19,963,evening
2015-02-20,115,midday
2015-02-20,767,evening
2015-02-21,392,midday
2015-02-21,442,evening
2015-02-22,369,evening
2015-02-22,871,midday
2015-02-23,620,evening
2015-02-23,436,midday
2015-02-24,100,midday
2015-02-24,890,evening
2015-02-25,414,midday
2015-02-25,585,evening
2015-02-26,608,midday
2015-02-26,055,evening
2015-02-27,395,midday
2015-02-27,068,evening
2015-02-28,110,midday
2015-02-28,348,evening
2015-03-01,222,evening
2015-03-01,942,midday
2015-03-02,847,midday
2015-03-02,749,evening
2015-03-03,555,midday
2015-03-03,829,evening
2015-03-04,093,midday
2015-03-04,337,evening
2015-03-05,538,evening
2015-03-05,463,midday
2015-03-05,297,evening
2015-03-05,116,midday
2015-03-05,111,midday
2015-03-05,669,evening
2015-03-06,460,midday
2015-03-06,253,evening
2015-03-07,596,midday
2015-03-07,785,evening
2015-03-08,999,evening
2015-03-08,600,midday
2015-03-09,827,evening
2015-03-09,063,midday
2015-03-10,613,evening
2015-03-10,762,midday
2015-03-11,660,midday
2015-03-11,455,evening
2015-03-12,762,midday
2015-03-12,222,evening
2015-03-13,353,midday
2015-03-13,060,evening
2015-03-14,273,midday
2015-03-14,509,evening
2015-03-15,148,midday
2015-03-15,316,evening
2015-03-16,133,evening
2015-03-16,403,midday
2015-03-17,244,midday
2015-03-17,413,evening
2015-03-18,547,midday
2015-03-18,005,evening
2015-03-19,463,midday
2015-03-19,538,evening
2015-03-20,606,evening
2015-03-20,667,midday
2015-03-21,453,evening
2015-03-21,177,midday
2015-03-22,888,midday
2015-03-22,005,evening
2015-03-23,116,midday
2015-03-23,297,evening
2015-03-24,328,midday
2015-03-24,556,evening
2015-03-25,451,evening
2015-03-25,306,midday
2015-03-26,234,midday
2015-03-26,427,evening
2015-03-27,778,midday
2015-03-27,121,evening
2015-03-28,822,midday
2015-03-28,141,evening
2015-03-29,205,midday
2015-03-29,365,evening
2015-03-30,578,midday
2015-03-30,203,evening
2015-03-31,736,evening
2015-03-31,299,midday
2015-04-01,978,midday
2015-04-01,458,evening
2015-04-02,629,evening
2015-04-02,623,midday
2015-04-03,980,evening
2015-04-03,279,midday
2015-04-04,455,evening
2015-04-04,958,midday
2015-04-05,817,midday
2015-04-05,153,evening
2015-04-06,986,midday
2015-04-06,682,evening
2015-04-07,340,midday
2015-04-07,232,evening
2015-04-08,066,midday
2015-04-08,762,evening
2015-04-09,429,midday
2015-04-09,377,evening
2015-04-10,590,evening
2015-04-10,609,midday
2015-04-11,261,evening
2015-04-11,212,midday
2015-04-12,975,midday
2015-04-12,407,evening
2015-04-13,694,midday
2015-04-13,973,evening
2015-04-14,210,evening
2015-04-14,503,midday
2015-04-15,670,midday
2015-04-15,841,evening
2015-04-16,687,midday
2015-04-16,104,evening
2015-04-17,250,evening
2015-04-17,219,midday
2015-04-18,263,midday
2015-04-18,166,evening
2015-04-19,899,evening
2015-04-19,918,midday
2015-04-20,909,evening
2015-04-20,264,midday
2015-04-21,089,midday
2015-04-21,087,evening
2015-04-22,214,evening
2015-04-22,347,midday
2015-04-23,735,midday
2015-04-23,767,evening
2015-04-24,954,evening
2015-04-24,949,midday
2015-04-25,449,midday
2015-04-25,318,evening
2015-04-26,293,midday
2015-04-26,696,evening
2015-04-27,928,midday
2015-04-27,181,evening
2015-04-28,673,midday
2015-04-28,855,evening
2015-04-29,978,midday
2015-04-29,458,evening
2015-04-29,883,midday
2015-04-29,857,evening
2015-04-30,458,evening
2015-04-30,358,evening
2015-04-30,978,midday
2015-04-30,981,midday
2015-05-01,751,evening
2015-05-01,477,midday
2015-05-02,201,evening
2015-05-02,559,midday
2015-05-03,417,evening
2015-05-03,285,midday
2015-05-04,221,evening
2015-05-04,846,midday
2015-05-05,788,evening
2015-05-05,009,midday
2015-05-05,192,midday
2015-05-06,927,evening
2015-05-06,009,midday
2015-05-06,724,evening
2015-05-06,634,midday
2015-05-07,209,midday
2015-05-07,810,evening
2015-05-08,286,evening
2015-05-08,158,midday
2015-05-09,044,midday
2015-05-09,846,evening
2015-05-10,290,evening
2015-05-10,476,midday
2015-05-11,015,evening
2015-05-11,894,midday
2015-05-12,541,evening
2015-05-12,675,midday
2015-05-13,537,midday
2015-05-13,504,evening
2015-05-14,630,evening
2015-05-14,821,midday
2015-05-15,484,evening
2015-05-15,250,midday
2015-05-15,675,midday
2015-05-15,541,evening
2015-05-16,969,evening
2015-05-16,554,midday
2015-05-17,746,midday
2015-05-17,425,evening
2015-05-18,471,midday
2015-05-18,026,evening
2015-05-19,033,evening
2015-05-19,239,midday
2015-05-20,987,evening
2015-05-20,284,midday
2015-05-21,806,midday
2015-05-21,757,evening
2015-05-22,336,evening
2015-05-22,846,midday
2015-05-23,070,evening
2015-05-23,752,midday
2015-05-24,379,midday
2015-05-24,031,evening
2015-05-25,253,midday
2015-05-25,240,evening
2015-05-26,472,midday
2015-05-26,710,evening
2015-05-26,751,evening
2015-05-26,033,evening
2015-05-26,239,midday
2015-05-26,477,midday
2015-05-27,751,evening
2015-05-27,477,midday
2015-05-27,039,midday
2015-05-27,811,evening
2015-05-28,751,evening
2015-05-28,477,midday
2015-05-28,776,midday
2015-05-28,715,evening
2015-05-29,751,evening
2015-05-29,477,midday
2015-05-29,449,midday
2015-05-29,677,evening
2015-05-30,930,evening
2015-05-30,477,midday
2015-05-30,751,evening
2015-05-30,717,midday
2015-05-31,240,evening
2015-05-31,599,midday
2015-05-31,721,evening
2015-05-31,253,midday
2015-06-01,009,midday
2015-06-01,927,evening
2015-06-02,989,midday
2015-06-02,928,evening
2015-06-03,788,midday
2015-06-03,240,evening
2015-06-04,400,evening
2015-06-04,476,midday
2015-06-05,896,midday
2015-06-05,470,evening
2015-06-06,011,midday
2015-06-06,026,evening
2015-06-07,858,evening
2015-06-07,541,midday
2015-06-08,259,evening
2015-06-08,707,midday
2015-06-09,927,midday
2015-06-09,328,evening
2015-06-09,989,evening
2015-06-09,685,midday
2015-06-10,099,midday
2015-06-10,313,evening
2015-06-11,541,evening
2015-06-11,026,midday
2015-06-11,190,midday
2015-06-11,418,evening
2015-06-12,353,midday
2015-06-12,231,evening
2015-06-13,188,evening
2015-06-13,375,midday
2015-06-14,315,evening
2015-06-14,174,midday
2015-06-15,472,midday
2015-06-15,686,evening
2015-06-16,885,midday
2015-06-16,212,evening
2015-06-17,555,midday
2015-06-17,201,evening
2015-06-18,770,midday
2015-06-18,239,evening
2015-06-19,528,midday
2015-06-19,729,evening
2015-06-20,572,evening
2015-06-20,764,midday
2015-06-21,454,midday
2015-06-21,422,evening
2015-06-22,823,midday
2015-06-22,871,evening
2015-06-23,958,midday
2015-06-23,418,evening
2015-06-24,726,midday
2015-06-24,681,evening
2015-06-25,435,evening
2015-06-25,112,midday
2015-06-26,646,evening
